Año,Emisión,Emisión_ID,Provincia,Provincia_ID,Emisión Anual
2012,As,1,Álava,1,0.3552
2012,As,1,Alicante,3,0.2681
2012,As,1,Almería,4,0.5523
2012,As,1,Badajoz,6,0.3676
2012,As,1,Islas Baleares,7,1.1795
2012,As,1,Barcelona,8,1.3641
2012,As,1,Cáceres,10,0.2121
2012,As,1,Cádiz,11,0.9225
2012,As,1,Castellón,12,0.6681
2012,As,1,Ciudad Real,13,0.6776
2012,As,1,Córdoba,14,0.6451
2012,As,1,Girona,17,0.5862
2012,As,1,Granada,18,0.4263
2012,As,1,Huelva,21,3.3463
2012,As,1,Jaén,23,0.4337
2012,As,1,León,24,0.252
2012,As,1,Lleida,25,0.5632
2012,As,1,Madrid,28,1.1083
2012,As,1,Málaga,29,0.3851
2012,As,1,Murcia,30,0.2315
2012,As,1,Asturias,33,0.1432
2012,As,1,Cantabria,39,0.239
2012,As,1,Sevilla,41,0.8611
2012,As,1,Soria,42,0.1575
2012,As,1,Tarragona,43,0.5462
2012,As,1,Toledo,45,0.4972
2012,As,1,Valencia,46,0.401
2012,As,1,Valladolid,47,0.0698
2012,As,1,Bizkaia,48,0.7331
2012,As,1,Zamora,49,0.1291
2012,BaP,2,Álava,1,0.1368
2012,BaP,2,Alicante,3,0.0902
2012,BaP,2,Badajoz,6,0.0325
2012,BaP,2,Islas Baleares,7,0.0154
2012,BaP,2,Barcelona,8,0.2245
2012,BaP,2,Cáceres,10,0.039
2012,BaP,2,Castellón,12,0.0854
2012,BaP,2,Ciudad Real,13,0.3992
2012,BaP,2,Girona,17,0.3516
2012,BaP,2,Granada,18,0.0845
2012,BaP,2,Lleida,25,0.5552
2012,BaP,2,Madrid,28,0.1188
2012,BaP,2,Asturias,33,0.0469
2012,BaP,2,Cantabria,39,0.2693
2012,BaP,2,Tarragona,43,0.134
2012,BaP,2,Toledo,45,0.1009
2012,BaP,2,Valencia,46,0.141
2012,BaP,2,Bizkaia,48,0.1629
2012,Cd,3,Álava,1,0.202
2012,Cd,3,Alicante,3,0.0821
2012,Cd,3,Almería,4,0.0843
2012,Cd,3,Badajoz,6,0.0606
2012,Cd,3,Islas Baleares,7,0.1801
2012,Cd,3,Barcelona,8,0.3362
2012,Cd,3,Cáceres,10,0.0505
2012,Cd,3,Cádiz,11,0.1749
2012,Cd,3,Castellón,12,0.2805
2012,Cd,3,Ciudad Real,13,0.0824
2012,Cd,3,Córdoba,14,1.1759
2012,Cd,3,Girona,17,0.1691
2012,Cd,3,Granada,18,0.1063
2012,Cd,3,Huelva,21,0.4467
2012,Cd,3,Jaén,23,0.0924
2012,Cd,3,León,24,0.061
2012,Cd,3,Lleida,25,0.1321
2012,Cd,3,Madrid,28,0.1802
2012,Cd,3,Málaga,29,0.0896
2012,Cd,3,Murcia,30,0.1319
2012,Cd,3,Asturias,33,0.0644
2012,Cd,3,Cantabria,39,0.2137
2012,Cd,3,Sevilla,41,0.2314
2012,Cd,3,Soria,42,0.0863
2012,Cd,3,Tarragona,43,0.1166
2012,Cd,3,Toledo,45,0.2103
2012,Cd,3,Valencia,46,0.1114
2012,Cd,3,Valladolid,47,0.0385
2012,Cd,3,Bizkaia,48,1.2957
2012,Cd,3,Zamora,49,0.0555
2012,Ni,4,Álava,1,2.3649
2012,Ni,4,Alicante,3,3.1832
2012,Ni,4,Almería,4,4.8142
2012,Ni,4,Badajoz,6,4.7741
2012,Ni,4,Islas Baleares,7,3.8986
2012,Ni,4,Barcelona,8,3.9854
2012,Ni,4,Cáceres,10,4.8414
2012,Ni,4,Cádiz,11,14.0723
2012,Ni,4,Castellón,12,2.2073
2012,Ni,4,Ciudad Real,13,3.607
2012,Ni,4,Córdoba,14,2.1564
2012,Ni,4,Girona,17,2.6451
2012,Ni,4,Granada,18,6.2608
2012,Ni,4,Huelva,21,2.6026
2012,Ni,4,Jaén,23,3.1815
2012,Ni,4,León,24,1.5174
2012,Ni,4,Lleida,25,2.5188
2012,Ni,4,Madrid,28,3.3918
2012,Ni,4,Málaga,29,3.1443
2012,Ni,4,Murcia,30,2.1947
2012,Ni,4,Asturias,33,1.0045
2012,Ni,4,Cantabria,39,2.4345
2012,Ni,4,Sevilla,41,2.6927
2012,Ni,4,Soria,42,1.3876
2012,Ni,4,Tarragona,43,3.6942
2012,Ni,4,Toledo,45,2.2187
2012,Ni,4,Valencia,46,2.4445
2012,Ni,4,Valladolid,47,0.995
2012,Ni,4,Bizkaia,48,8.418
2012,Ni,4,Zamora,49,1.3364
2012,PM10,5,Álava,1,10.6331
2012,PM10,5,Alicante,3,21.9283
2012,PM10,5,Almería,4,25.3795
2012,PM10,5,Badajoz,6,14.9272
2012,PM10,5,Islas Baleares,7,19.2809
2012,PM10,5,Barcelona,8,26.5121
2012,PM10,5,Cáceres,10,12.7091
2012,PM10,5,Cádiz,11,26.0824
2012,PM10,5,Castellón,12,19.1205
2012,PM10,5,Córdoba,14,24.9661
2012,PM10,5,A Coruña,15,7.9886
2012,PM10,5,Girona,17,23.3875
2012,PM10,5,Granada,18,36.6532
2012,PM10,5,Guadalajara,19,9.5887
2012,PM10,5,Gipuzkoa,20,15.8938
2012,PM10,5,Huelva,21,26.486
2012,PM10,5,Huesca,22,18.5602
2012,PM10,5,Jaén,23,31.7135
2012,PM10,5,León,24,19.2392
2012,PM10,5,Lleida,25,22.9759
2012,PM10,5,Lugo,27,10.7016
2012,PM10,5,Málaga,29,24.2584
2012,PM10,5,Asturias,33,16.1868
2012,PM10,5,Palencia,34,13.5484
2012,PM10,5,Sevilla,41,28.9829
2012,PM10,5,Soria,42,20.1048
2012,PM10,5,Tarragona,43,21.0039
2012,PM10,5,Teruel,44,19.7185
2012,PM10,5,Toledo,45,11.7823
2012,PM10,5,Valencia,46,22.3915
2012,PM10,5,Valladolid,47,14.0081
2012,PM10,5,Zamora,49,11.2732
2012,PM10,5,Zaragoza,50,18.7762
2012,PM25,6,Alicante,3,13.4266
2012,PM25,6,Almería,4,12.9886
2012,PM25,6,Badajoz,6,7.8289
2012,PM25,6,Islas Baleares,7,10.1899
2012,PM25,6,Barcelona,8,15.9203
2012,PM25,6,Burgos,9,9.7809
2012,PM25,6,Cádiz,11,16.0152
2012,PM25,6,Castellón,12,13.7981
2012,PM25,6,Córdoba,14,10.9992
2012,PM25,6,A Coruña,15,20.0925
2012,PM25,6,Girona,17,10.4802
2012,PM25,6,Granada,18,16.8535
2012,PM25,6,Guadalajara,19,4.7083
2012,PM25,6,Huelva,21,19.3283
2012,PM25,6,Huesca,22,8.9954
2012,PM25,6,Jaén,23,15.3858
2012,PM25,6,Lleida,25,14.3356
2012,PM25,6,La Rioja,26,10.423
2012,PM25,6,Lugo,27,7.5726
2012,PM25,6,Madrid,28,13.1063
2012,PM25,6,Málaga,29,10.271
2012,PM25,6,Murcia,30,14.6374
2012,PM25,6,Navarra,31,12.023
2012,PM25,6,Asturias,33,9.7144
2012,PM25,6,Cantabria,39,11.6095
2012,PM25,6,Sevilla,41,14.2155
2012,PM25,6,Tarragona,43,13.0082
2012,PM25,6,Teruel,44,10.5968
2012,PM25,6,Toledo,45,5.5551
2012,PM25,6,Valencia,46,12.0044
2012,PM25,6,Bizkaia,48,11.9422
2012,PM25,6,Zamora,49,4.4812
2012,PM25,6,Zaragoza,50,12.3014
2012,Pb,7,Álava,1,0.016
2012,Pb,7,Alicante,3,0.0019
2012,Pb,7,Almería,4,0.0045
2012,Pb,7,Badajoz,6,0.0023
2012,Pb,7,Islas Baleares,7,0.0029
2012,Pb,7,Barcelona,8,0.0121
2012,Pb,7,Cáceres,10,0.0023
2012,Pb,7,Cádiz,11,0.0069
2012,Pb,7,Castellón,12,0.012
2012,Pb,7,Ciudad Real,13,0.0047
2012,Pb,7,Córdoba,14,0.0233
2012,Pb,7,Girona,17,0.0094
2012,Pb,7,Granada,18,0.0041
2012,Pb,7,Huelva,21,0.0109
2012,Pb,7,Jaén,23,0.0099
2012,Pb,7,León,24,0.0031
2012,Pb,7,Lleida,25,0.0036
2012,Pb,7,Madrid,28,0.0039
2012,Pb,7,Málaga,29,0.0036
2012,Pb,7,Murcia,30,0.0065
2012,Pb,7,Asturias,33,0.0175
2012,Pb,7,Cantabria,39,0.0162
2012,Pb,7,Sevilla,41,0.0068
2012,Pb,7,Soria,42,0.0019
2012,Pb,7,Tarragona,43,0.0038
2012,Pb,7,Toledo,45,0.0025
2012,Pb,7,Valencia,46,0.0034
2012,Pb,7,Valladolid,47,0.0101
2012,Pb,7,Bizkaia,48,0.0498
2012,Pb,7,Zamora,49,0.0018
2013,As,1,Álava,1,0.2968
2013,As,1,Albacete,2,0.7
2013,As,1,Alicante,3,0.1855
2013,As,1,Almería,4,0.4211
2013,As,1,Badajoz,6,0.3231
2013,As,1,Islas Baleares,7,0.6363
2013,As,1,Barcelona,8,0.997
2013,As,1,Burgos,9,0.03
2013,As,1,Cáceres,10,0.2218
2013,As,1,Cádiz,11,0.4949
2013,As,1,Castellón,12,0.7898
2013,As,1,Ciudad Real,13,1.3347
2013,As,1,Córdoba,14,0.4868
2013,As,1,Girona,17,0.6832
2013,As,1,Granada,18,0.3619
2013,As,1,Gipuzkoa,20,0.2466
2013,As,1,Huelva,21,2.4273
2013,As,1,Jaén,23,0.3464
2013,As,1,León,24,5.7452
2013,As,1,Lleida,25,0.567
2013,As,1,Madrid,28,1.073
2013,As,1,Málaga,29,0.373
2013,As,1,Murcia,30,0.1628
2013,As,1,Asturias,33,0.1608
2013,As,1,Palencia,34,0.0461
2013,As,1,Cantabria,39,0.3139
2013,As,1,Sevilla,41,0.6361
2013,As,1,Soria,42,0.03
2013,As,1,Tarragona,43,0.5838
2013,As,1,Toledo,45,0.7
2013,As,1,Valencia,46,0.3523
2013,As,1,Bizkaia,48,0.6597
2013,As,1,Zaragoza,50,0.2798
2013,BaP,2,Álava,1,0.1169
2013,BaP,2,Albacete,2,0.14
2013,BaP,2,Alicante,3,0.0601
2013,BaP,2,Almería,4,0.0317
2013,BaP,2,Badajoz,6,0.0971
2013,BaP,2,Islas Baleares,7,0.0599
2013,BaP,2,Barcelona,8,0.2774
2013,BaP,2,Cáceres,10,0.0211
2013,BaP,2,Cádiz,11,0.0179
2013,BaP,2,Castellón,12,0.087
2013,BaP,2,Ciudad Real,13,0.14
2013,BaP,2,Córdoba,14,0.037
2013,BaP,2,A Coruña,15,0.4706
2013,BaP,2,Girona,17,0.2595
2013,BaP,2,Granada,18,0.093
2013,BaP,2,Gipuzkoa,20,0.0975
2013,BaP,2,Huelva,21,0.0217
2013,BaP,2,Jaén,23,0.2025
2013,BaP,2,Lleida,25,0.465
2013,BaP,2,Madrid,28,0.1397
2013,BaP,2,Málaga,29,0.0209
2013,BaP,2,Asturias,33,0.0407
2013,BaP,2,Cantabria,39,0.2295
2013,BaP,2,Sevilla,41,0.0292
2013,BaP,2,Tarragona,43,0.1304
2013,BaP,2,Toledo,45,0.0648
2013,BaP,2,Valencia,46,0.1122
2013,BaP,2,Bizkaia,48,0.344
2013,Cd,3,Álava,1,0.2
2013,Cd,3,Albacete,2,0.8535
2013,Cd,3,Alicante,3,0.0636
2013,Cd,3,Almería,4,0.0801
2013,Cd,3,Badajoz,6,0.1444
2013,Cd,3,Islas Baleares,7,0.0901
2013,Cd,3,Barcelona,8,0.362
2013,Cd,3,Burgos,9,0.039
2013,Cd,3,Cáceres,10,0.1085
2013,Cd,3,Cádiz,11,0.3752
2013,Cd,3,Castellón,12,0.1261
2013,Cd,3,Ciudad Real,13,0.7
2013,Cd,3,Córdoba,14,1.3132
2013,Cd,3,Girona,17,0.1608
2013,Cd,3,Granada,18,0.131
2013,Cd,3,Gipuzkoa,20,0.203
2013,Cd,3,Huelva,21,0.4189
2013,Cd,3,Jaén,23,0.1035
2013,Cd,3,León,24,0.0629
2013,Cd,3,Lleida,25,0.1345
2013,Cd,3,Madrid,28,0.1526
2013,Cd,3,Málaga,29,0.1069
2013,Cd,3,Murcia,30,0.1492
2013,Cd,3,Asturias,33,0.0759
2013,Cd,3,Palencia,34,0.0404
2013,Cd,3,Cantabria,39,0.1857
2013,Cd,3,Sevilla,41,0.1642
2013,Cd,3,Soria,42,0.0484
2013,Cd,3,Tarragona,43,0.1153
2013,Cd,3,Toledo,45,0.7
2013,Cd,3,Valencia,46,0.077
2013,Cd,3,Bizkaia,48,0.8359
2013,Cd,3,Zaragoza,50,0.058
2013,Ni,4,Álava,1,2.2728
2013,Ni,4,Albacete,2,2.8306
2013,Ni,4,Alicante,3,2.3022
2013,Ni,4,Almería,4,5.0544
2013,Ni,4,Badajoz,6,1.5328
2013,Ni,4,Islas Baleares,7,1.7568
2013,Ni,4,Barcelona,8,3.8493
2013,Ni,4,Burgos,9,1.3817
2013,Ni,4,Cáceres,10,1.7845
2013,Ni,4,Cádiz,11,10.0149
2013,Ni,4,Castellón,12,1.8105
2013,Ni,4,Ciudad Real,13,3.8389
2013,Ni,4,Córdoba,14,3.0035
2013,Ni,4,Girona,17,2.3929
2013,Ni,4,Granada,18,6.0222
2013,Ni,4,Gipuzkoa,20,2.1344
2013,Ni,4,Huelva,21,2.488
2013,Ni,4,Jaén,23,3.6982
2013,Ni,4,León,24,1.1012
2013,Ni,4,Lleida,25,2.2899
2013,Ni,4,Madrid,28,3.1872
2013,Ni,4,Málaga,29,4.2575
2013,Ni,4,Murcia,30,1.5724
2013,Ni,4,Asturias,33,1.1326
2013,Ni,4,Palencia,34,1.1686
2013,Ni,4,Cantabria,39,1.6817
2013,Ni,4,Sevilla,41,2.3835
2013,Ni,4,Soria,42,1.1465
2013,Ni,4,Tarragona,43,3.8048
2013,Ni,4,Toledo,45,0.7068
2013,Ni,4,Valencia,46,2.8017
2013,Ni,4,Bizkaia,48,8.1352
2013,Ni,4,Zaragoza,50,1.1802
2013,PM10,5,Álava,1,8.6599
2013,PM10,5,Alicante,3,18.4981
2013,PM10,5,Almería,4,24.1902
2013,PM10,5,Badajoz,6,13.4768
2013,PM10,5,Islas Baleares,7,17.3629
2013,PM10,5,Barcelona,8,22.2544
2013,PM10,5,Cáceres,10,10.7754
2013,PM10,5,Cádiz,11,24.5592
2013,PM10,5,Castellón,12,15.6428
2013,PM10,5,Córdoba,14,19.2452
2013,PM10,5,A Coruña,15,6.5665
2013,PM10,5,Girona,17,19.9685
2013,PM10,5,Granada,18,23.9126
2013,PM10,5,Guadalajara,19,6.168
2013,PM10,5,Gipuzkoa,20,12.6761
2013,PM10,5,Huelva,21,23.4634
2013,PM10,5,Huesca,22,12.8226
2013,PM10,5,Jaén,23,27.776
2013,PM10,5,Lleida,25,17.1944
2013,PM10,5,Lugo,27,9.6035
2013,PM10,5,Málaga,29,23.3613
2013,PM10,5,Asturias,33,15.5228
2013,PM10,5,Sevilla,41,24.7135
2013,PM10,5,Tarragona,43,16.1933
2013,PM10,5,Teruel,44,15.5877
2013,PM10,5,Toledo,45,9.8777
2013,PM10,5,Valencia,46,16.7353
2013,PM10,5,Zamora,49,8.0054
2013,PM10,5,Zaragoza,50,13.9919
2013,PM25,6,Alicante,3,12.5175
2013,PM25,6,Almería,4,11.3938
2013,PM25,6,Badajoz,6,7.7015
2013,PM25,6,Islas Baleares,7,8.6332
2013,PM25,6,Barcelona,8,13.5736
2013,PM25,6,Burgos,9,8.8666
2013,PM25,6,Cáceres,10,8.9177
2013,PM25,6,Cádiz,11,12.8098
2013,PM25,6,Castellón,12,13.393
2013,PM25,6,Córdoba,14,8.2377
2013,PM25,6,A Coruña,15,14.9728
2013,PM25,6,Girona,17,10.1249
2013,PM25,6,Granada,18,13.6286
2013,PM25,6,Guadalajara,19,4.6048
2013,PM25,6,Gipuzkoa,20,10.4476
2013,PM25,6,Huelva,21,15.6055
2013,PM25,6,Huesca,22,10.8581
2013,PM25,6,Jaén,23,15.2379
2013,PM25,6,León,24,10.828
2013,PM25,6,Lleida,25,11.6
2013,PM25,6,La Rioja,26,8.9828
2013,PM25,6,Lugo,27,6.5363
2013,PM25,6,Madrid,28,10.5336
2013,PM25,6,Málaga,29,12.6873
2013,PM25,6,Murcia,30,9.5336
2013,PM25,6,Navarra,31,8.4966
2013,PM25,6,Asturias,33,9.357
2013,PM25,6,Cantabria,39,9.9966
2013,PM25,6,Sevilla,41,13.1585
2013,PM25,6,Tarragona,43,11.0415
2013,PM25,6,Teruel,44,8.1048
2013,PM25,6,Toledo,45,5.3548
2013,PM25,6,Valencia,46,9.3867
2013,PM25,6,Bizkaia,48,12.9973
2013,PM25,6,Zamora,49,4.5269
2013,PM25,6,Zaragoza,50,10.1915
2013,Pb,7,Álava,1,0.0116
2013,Pb,7,Albacete,2,0.0045
2013,Pb,7,Alicante,3,0.001
2013,Pb,7,Almería,4,0.0049
2013,Pb,7,Badajoz,6,0.0024
2013,Pb,7,Islas Baleares,7,0.0012
2013,Pb,7,Barcelona,8,0.0138
2013,Pb,7,Burgos,9,0.0009
2013,Pb,7,Cáceres,10,0.0019
2013,Pb,7,Cádiz,11,0.0057
2013,Pb,7,Castellón,12,0.0291
2013,Pb,7,Ciudad Real,13,0.0028
2013,Pb,7,Córdoba,14,0.0201
2013,Pb,7,Girona,17,0.0076
2013,Pb,7,Granada,18,0.0034
2013,Pb,7,Gipuzkoa,20,0.0107
2013,Pb,7,Huelva,21,0.0072
2013,Pb,7,Jaén,23,0.0136
2013,Pb,7,León,24,0.0017
2013,Pb,7,Lleida,25,0.003
2013,Pb,7,Madrid,28,0.0041
2013,Pb,7,Málaga,29,0.0033
2013,Pb,7,Murcia,30,0.0039
2013,Pb,7,Asturias,33,0.0204
2013,Pb,7,Palencia,34,0.0019
2013,Pb,7,Cantabria,39,0.0126
2013,Pb,7,Sevilla,41,0.0049
2013,Pb,7,Soria,42,0.0026
2013,Pb,7,Tarragona,43,0.0036
2013,Pb,7,Toledo,45,0.0013
2013,Pb,7,Valencia,46,0.0019
2013,Pb,7,Valladolid,47,0.0585
2013,Pb,7,Bizkaia,48,0.0375
2013,Pb,7,Zaragoza,50,0.0025
2014,As,1,Álava,1,0.2861
2014,As,1,Alicante,3,0.3165
2014,As,1,Almería,4,0.4462
2014,As,1,Badajoz,6,0.1131
2014,As,1,Islas Baleares,7,0.7009
2014,As,1,Barcelona,8,0.9665
2014,As,1,Burgos,9,0.03
2014,As,1,Cáceres,10,0.2004
2014,As,1,Cádiz,11,0.4376
2014,As,1,Castellón,12,0.5789
2014,As,1,Ciudad Real,13,0.4609
2014,As,1,Córdoba,14,0.4952
2014,As,1,A Coruña,15,0.3002
2014,As,1,Girona,17,0.635
2014,As,1,Granada,18,0.4053
2014,As,1,Guadalajara,19,0.2506
2014,As,1,Gipuzkoa,20,0.2322
2014,As,1,Huelva,21,2.1113
2014,As,1,Jaén,23,0.3788
2014,As,1,Lleida,25,0.7808
2014,As,1,Lugo,27,0.5008
2014,As,1,Madrid,28,0.6434
2014,As,1,Málaga,29,0.4765
2014,As,1,Murcia,30,0.1551
2014,As,1,Navarra,31,0.273
2014,As,1,Asturias,33,0.4824
2014,As,1,Pontevedra,36,0.3954
2014,As,1,Salamanca,37,0.3487
2014,As,1,Santa Cruz de Tenerife,38,1.25
2014,As,1,Cantabria,39,0.3421
2014,As,1,Sevilla,41,0.6549
2014,As,1,Tarragona,43,0.5933
2014,As,1,Toledo,45,0.4796
2014,As,1,Valencia,46,0.3264
2014,As,1,Valladolid,47,0.3297
2014,As,1,Bizkaia,48,0.6507
2014,As,1,Zaragoza,50,0.3661
2014,BaP,2,Álava,1,0.0712
2014,BaP,2,Alicante,3,0.0565
2014,BaP,2,Almería,4,0.053
2014,BaP,2,Badajoz,6,0.0451
2014,BaP,2,Islas Baleares,7,0.0316
2014,BaP,2,Barcelona,8,0.2042
2014,BaP,2,Cáceres,10,0.0216
2014,BaP,2,Cádiz,11,0.0419
2014,BaP,2,Castellón,12,0.0802
2014,BaP,2,Ciudad Real,13,0.1785
2014,BaP,2,Córdoba,14,0.0596
2014,BaP,2,A Coruña,15,0.2934
2014,BaP,2,Girona,17,0.295
2014,BaP,2,Granada,18,0.2184
2014,BaP,2,Gipuzkoa,20,0.0676
2014,BaP,2,Huelva,21,0.0443
2014,BaP,2,Jaén,23,0.2464
2014,BaP,2,Lleida,25,0.3667
2014,BaP,2,Lugo,27,0.3233
2014,BaP,2,Madrid,28,0.0942
2014,BaP,2,Málaga,29,0.0475
2014,BaP,2,Navarra,31,0.2207
2014,BaP,2,Asturias,33,0.2675
2014,BaP,2,Pontevedra,36,0.0779
2014,BaP,2,Santa Cruz de Tenerife,38,0.0327
2014,BaP,2,Cantabria,39,0.1846
2014,BaP,2,Sevilla,41,0.0868
2014,BaP,2,Tarragona,43,0.1717
2014,BaP,2,Toledo,45,0.0337
2014,BaP,2,Valencia,46,0.0795
2014,BaP,2,Bizkaia,48,0.0987
2014,Cd,3,Álava,1,0.2174
2014,Cd,3,Alicante,3,0.0607
2014,Cd,3,Almería,4,0.066
2014,Cd,3,Badajoz,6,0.2007
2014,Cd,3,Islas Baleares,7,0.1136
2014,Cd,3,Barcelona,8,0.3384
2014,Cd,3,Burgos,9,0.0289
2014,Cd,3,Cáceres,10,0.4177
2014,Cd,3,Cádiz,11,0.1957
2014,Cd,3,Castellón,12,0.1008
2014,Cd,3,Ciudad Real,13,0.1281
2014,Cd,3,Córdoba,14,0.9062
2014,Cd,3,A Coruña,15,0.1845
2014,Cd,3,Girona,17,0.1652
2014,Cd,3,Granada,18,0.095
2014,Cd,3,Guadalajara,19,0.5025
2014,Cd,3,Gipuzkoa,20,0.2033
2014,Cd,3,Huelva,21,0.1751
2014,Cd,3,Jaén,23,0.0797
2014,Cd,3,Lleida,25,0.123
2014,Cd,3,Lugo,27,0.167
2014,Cd,3,Madrid,28,0.2005
2014,Cd,3,Málaga,29,0.0681
2014,Cd,3,Murcia,30,0.1389
2014,Cd,3,Navarra,31,0.1952
2014,Cd,3,Asturias,33,0.2696
2014,Cd,3,Pontevedra,36,0.1035
2014,Cd,3,Salamanca,37,0.0242
2014,Cd,3,Santa Cruz de Tenerife,38,0.1295
2014,Cd,3,Cantabria,39,0.2007
2014,Cd,3,Sevilla,41,0.1358
2014,Cd,3,Tarragona,43,0.12
2014,Cd,3,Toledo,45,0.1016
2014,Cd,3,Valencia,46,0.0681
2014,Cd,3,Valladolid,47,0.1113
2014,Cd,3,Bizkaia,48,0.6943
2014,Cd,3,Zaragoza,50,0.0713
2014,Ni,4,Álava,1,2.1991
2014,Ni,4,Alicante,3,3.5916
2014,Ni,4,Almería,4,4.5535
2014,Ni,4,Badajoz,6,1.0155
2014,Ni,4,Islas Baleares,7,3.6785
2014,Ni,4,Barcelona,8,3.7687
2014,Ni,4,Burgos,9,1.3246
2014,Ni,4,Cáceres,10,0.6993
2014,Ni,4,Cádiz,11,12.1078
2014,Ni,4,Castellón,12,1.7134
2014,Ni,4,Ciudad Real,13,2.4405
2014,Ni,4,Córdoba,14,1.8348
2014,Ni,4,A Coruña,15,3.1974
2014,Ni,4,Girona,17,2.5136
2014,Ni,4,Granada,18,5.6386
2014,Ni,4,Guadalajara,19,0.5549
2014,Ni,4,Gipuzkoa,20,2.0233
2014,Ni,4,Huelva,21,2.6089
2014,Ni,4,Jaén,23,2.8526
2014,Ni,4,Lleida,25,2.4585
2014,Ni,4,Lugo,27,5.2479
2014,Ni,4,Madrid,28,2.811
2014,Ni,4,Málaga,29,4.1031
2014,Ni,4,Murcia,30,1.5144
2014,Ni,4,Navarra,31,1.0484
2014,Ni,4,Asturias,33,3.2152
2014,Ni,4,Pontevedra,36,3.2344
2014,Ni,4,Salamanca,37,1.0676
2014,Ni,4,Santa Cruz de Tenerife,38,2.8444
2014,Ni,4,Cantabria,39,3.1393
2014,Ni,4,Sevilla,41,2.1019
2014,Ni,4,Tarragona,43,3.1702
2014,Ni,4,Toledo,45,1.216
2014,Ni,4,Valencia,46,2.5864
2014,Ni,4,Valladolid,47,1.697
2014,Ni,4,Bizkaia,48,6.428
2014,Ni,4,Zaragoza,50,1.1707
2014,PM10,5,Álava,1,9.1116
2014,PM10,5,Alicante,3,20.181
2014,PM10,5,Almería,4,22.5959
2014,PM10,5,Badajoz,6,13.5569
2014,PM10,5,Islas Baleares,7,18.8132
2014,PM10,5,Barcelona,8,23.1492
2014,PM10,5,Cáceres,10,11.7784
2014,PM10,5,Cádiz,11,22.5251
2014,PM10,5,Castellón,12,17.8711
2014,PM10,5,Córdoba,14,21.5423
2014,PM10,5,A Coruña,15,5.9516
2014,PM10,5,Girona,17,19.9314
2014,PM10,5,Granada,18,22.5237
2014,PM10,5,Guadalajara,19,8.3723
2014,PM10,5,Gipuzkoa,20,11.7177
2014,PM10,5,Huelva,21,21.6106
2014,PM10,5,Huesca,22,16.8306
2014,PM10,5,Jaén,23,27.1366
2014,PM10,5,Lleida,25,18.1328
2014,PM10,5,Lugo,27,9.6694
2014,PM10,5,Málaga,29,24.1398
2014,PM10,5,Asturias,33,16.7218
2014,PM10,5,Sevilla,41,21.5675
2014,PM10,5,Tarragona,43,19.9282
2014,PM10,5,Teruel,44,17.3152
2014,PM10,5,Toledo,45,11.2527
2014,PM10,5,Valencia,46,19.3018
2014,PM10,5,Zamora,49,8.4556
2014,PM10,5,Zaragoza,50,17.6801
2014,PM25,6,Alicante,3,11.4374
2014,PM25,6,Almería,4,11.461
2014,PM25,6,Badajoz,6,7.7509
2014,PM25,6,Islas Baleares,7,9.7614
2014,PM25,6,Barcelona,8,13.2404
2014,PM25,6,Burgos,9,7.1026
2014,PM25,6,Cádiz,11,12.4739
2014,PM25,6,Castellón,12,11.797
2014,PM25,6,Córdoba,14,10.7111
2014,PM25,6,A Coruña,15,12.5665
2014,PM25,6,Girona,17,9.8665
2014,PM25,6,Granada,18,12.9238
2014,PM25,6,Guadalajara,19,4.5806
2014,PM25,6,Gipuzkoa,20,7.4906
2014,PM25,6,Huelva,21,11.5359
2014,PM25,6,Jaén,23,17.6075
2014,PM25,6,Lleida,25,10.5808
2014,PM25,6,La Rioja,26,13.7763
2014,PM25,6,Lugo,27,7.2581
2014,PM25,6,Madrid,28,11.0987
2014,PM25,6,Málaga,29,11.7818
2014,PM25,6,Murcia,30,10.5727
2014,PM25,6,Navarra,31,10.5293
2014,PM25,6,Asturias,33,9.2388
2014,PM25,6,Cantabria,39,9.2826
2014,PM25,6,Sevilla,41,11.978
2014,PM25,6,Tarragona,43,10.5598
2014,PM25,6,Toledo,45,5.2863
2014,PM25,6,Valencia,46,10.7997
2014,PM25,6,Bizkaia,48,9.3374
2014,PM25,6,Zamora,49,4.504
2014,PM25,6,Zaragoza,50,11.5736
2014,Pb,7,Álava,1,0.0119
2014,Pb,7,Alicante,3,0.0015
2014,Pb,7,Almería,4,0.0046
2014,Pb,7,Badajoz,6,0.0019
2014,Pb,7,Islas Baleares,7,0.0023
2014,Pb,7,Barcelona,8,0.0125
2014,Pb,7,Burgos,9,0.0023
2014,Pb,7,Cáceres,10,0.0008
2014,Pb,7,Cádiz,11,0.0063
2014,Pb,7,Castellón,12,0.0086
2014,Pb,7,Ciudad Real,13,0.0019
2014,Pb,7,Córdoba,14,0.022
2014,Pb,7,A Coruña,15,0.0026
2014,Pb,7,Girona,17,0.0082
2014,Pb,7,Granada,18,0.0045
2014,Pb,7,Guadalajara,19,0.0032
2014,Pb,7,Gipuzkoa,20,0.0103
2014,Pb,7,Huelva,21,0.0059
2014,Pb,7,Jaén,23,0.0113
2014,Pb,7,Lleida,25,0.0029
2014,Pb,7,Lugo,27,0.005
2014,Pb,7,Madrid,28,0.0046
2014,Pb,7,Málaga,29,0.0033
2014,Pb,7,Murcia,30,0.0024
2014,Pb,7,Asturias,33,0.0125
2014,Pb,7,Pontevedra,36,0.0053
2014,Pb,7,Salamanca,37,0.0022
