,Año,Emisión,Emisión_ID,Provincia,Provincia_ID,Emisión Anual
1187,2015,PM10,5,Santa Cruz de Tenerife,38,20.093
1188,2015,PM25,6,Cantabria,39,9.8909
1189,2015,Pb,7,Segovia,40,0.0042
1190,2015,As,1,Sevilla,41,0.7932
1191,2015,BaP,2,Soria,42,0.0959
1192,2015,Cd,3,Tarragona,43,0.1139
1193,2015,Ni,4,Teruel,44,2.3283
1194,2015,PM10,5,Toledo,45,13.4691
1195,2015,PM25,6,Valencia,46,12.1532
1196,2015,Pb,7,Valladolid,47,0.0336
1197,2015,As,1,Bizkaia,48,0.7061
1198,2015,BaP,2,Zamora,49,0.0959
1199,2015,Cd,3,Zaragoza,50,0.0722
1200,2015,Ni,4,Álava,1,2.2882
1201,2015,PM10,5,Albacete,2,20.093
1202,2015,PM25,6,Alicante,3,12.7795
1203,2015,Pb,7,Almería,4,0.0039
1204,2015,As,1,Ávila,5,0.0421
1205,2015,BaP,2,Badajoz,6,0.0167
1206,2015,Cd,3,Islas Baleares,7,0.1114
1207,2015,Ni,4,Barcelona,8,3.995
1208,2015,PM10,5,Burgos,9,20.093
1209,2015,PM25,6,Cáceres,10,7.9134
1210,2015,Pb,7,Cádiz,11,0.0064
1211,2015,As,1,Castellón,12,0.556
1212,2015,BaP,2,Ciudad Real,13,0.1904
1213,2015,Cd,3,Córdoba,14,1.6211
1214,2015,Ni,4,A Coruña,15,5.6184
1215,2015,PM10,5,Cuenca,16,20.093
1216,2015,PM25,6,Girona,17,12.0635
1217,2015,Pb,7,Granada,18,0.0044
1218,2015,As,1,Guadalajara,19,0.2178
1219,2015,BaP,2,Gipuzkoa,20,0.08
1220,2015,Cd,3,Huelva,21,0.1899
1221,2015,Ni,4,Huesca,22,2.3283
1222,2015,PM10,5,Jaén,23,33.3024
1223,2015,PM25,6,León,24,10.1668
1224,2015,Pb,7,Lleida,25,0.0029
1225,2015,As,1,La Rioja,26,0.4262
1226,2015,BaP,2,Lugo,27,0.1304
1227,2015,Cd,3,Madrid,28,0.3089
1228,2015,Ni,4,Málaga,29,4.8474
1229,2015,PM10,5,Murcia,30,23.5031
1230,2015,PM25,6,Navarra,31,11.6142
1231,2015,Pb,7,Ourense,32,0.0042
1232,2015,As,1,Asturias,33,0.3907
1233,2015,BaP,2,Palencia,34,0.0959
1234,2015,Cd,3,Las Palmas,35,0.1279
1235,2015,Ni,4,Pontevedra,36,5.7672
1236,2015,PM10,5,Salamanca,37,15.3613
1237,2015,PM25,6,Santa Cruz de Tenerife,38,11.9113
1238,2015,Pb,7,Cantabria,39,0.0108
1239,2015,As,1,Segovia,40,0.4262
1240,2015,BaP,2,Sevilla,41,0.2183
1241,2015,Cd,3,Soria,42,0.051
1242,2015,Ni,4,Tarragona,43,3.7695
1243,2015,PM10,5,Teruel,44,17.2548
1244,2015,PM25,6,Toledo,45,6.5981
1245,2015,Pb,7,Valencia,46,0.0155
1246,2015,As,1,Valladolid,47,0.2291
1247,2015,BaP,2,Bizkaia,48,0.088
1248,2015,Cd,3,Zamora,49,0.0594
1249,2015,Ni,4,Zaragoza,50,1.2333
1250,2015,PM10,5,Álava,1,14.5551
1251,2015,PM25,6,Albacete,2,11.9113
1252,2015,Pb,7,Alicante,3,0.0019
1253,2015,As,1,Almería,4,0.5242
1254,2015,BaP,2,Ávila,5,0.0959
1255,2015,Cd,3,Badajoz,6,0.0701
1256,2015,Ni,4,Islas Baleares,7,2.3283
1257,2015,PM10,5,Barcelona,8,26.4228
1258,2015,PM25,6,Burgos,9,8.9435
1259,2015,Pb,7,Cáceres,10,0.0015
1260,2015,As,1,Cádiz,11,0.4818
1261,2015,BaP,2,Castellón,12,0.09
1262,2015,Cd,3,Ciudad Real,13,0.0668
1263,2015,Ni,4,Córdoba,14,2.5413
1264,2015,PM10,5,A Coruña,15,6.4019
1265,2015,PM25,6,Cuenca,16,11.9113
1266,2015,Pb,7,Girona,17,0.0088
1267,2015,As,1,Granada,18,0.4262
1268,2015,BaP,2,Guadalajara,19,0.0959
1269,2015,Cd,3,Gipuzkoa,20,0.2096
1270,2015,Ni,4,Huelva,21,2.5783
1271,2015,PM10,5,Huesca,22,20.4171
1272,2015,PM25,6,Jaén,23,20.5881
1273,2015,Pb,7,León,24,0.0026
1274,2015,As,1,Lleida,25,0.5943
1275,2015,BaP,2,La Rioja,26,0.0959
1276,2015,Cd,3,Lugo,27,0.578
1277,2015,Ni,4,Madrid,28,2.3428
1278,2015,PM10,5,Málaga,29,24.7129
1279,2015,PM25,6,Murcia,30,12.4867
1280,2015,Pb,7,Navarra,31,0.0042
1281,2015,As,1,Ourense,32,0.4262
1282,2015,BaP,2,Asturias,33,0.2946
1283,2015,Cd,3,Palencia,34,0.0488
1284,2015,Ni,4,Las Palmas,35,2.3283
1285,2015,PM10,5,Pontevedra,36,20.093
1286,2015,PM25,6,Salamanca,37,11.9113
1287,2015,Pb,7,Santa Cruz de Tenerife,38,0.0022
1288,2015,As,1,Cantabria,39,0.2647
1289,2015,BaP,2,Segovia,40,0.0959
1290,2015,Cd,3,Sevilla,41,0.1583
1291,2015,Ni,4,Soria,42,1.2037
1292,2015,PM10,5,Tarragona,43,23.9742
1293,2015,PM25,6,Teruel,44,8.4984
1294,2015,Pb,7,Toledo,45,0.0021
1295,2015,As,1,Valencia,46,0.4365
1296,2015,BaP,2,Valladolid,47,0.0959
1297,2015,Cd,3,Bizkaia,48,0.8914
1298,2015,Ni,4,Zamora,49,1.4587
1299,2015,PM10,5,Zaragoza,50,19.7688
1300,2015,PM25,6,Álava,1,11.9113
1301,2015,Pb,7,Albacete,2,0.002
1302,2015,As,1,Alicante,3,0.214
1303,2015,BaP,2,Almería,4,0.0725
1304,2015,Cd,3,Ávila,5,0.2005
1305,2015,Ni,4,Badajoz,6,0.5298
1306,2015,PM10,5,Islas Baleares,7,17.8831
1307,2015,PM25,6,Barcelona,8,16.2419
1308,2015,Pb,7,Burgos,9,0.0023
1309,2015,As,1,Cáceres,10,0.4323
1310,2015,BaP,2,Cádiz,11,0.0487
1311,2015,Cd,3,Castellón,12,0.0828
1312,2015,Ni,4,Ciudad Real,13,1.1548
1313,2015,PM10,5,Córdoba,14,23.9107
1314,2015,PM25,6,A Coruña,15,16.9136
1315,2015,Pb,7,Cuenca,16,0.0042
1316,2015,As,1,Girona,17,0.5946
1317,2015,BaP,2,Granada,18,0.2818
1318,2015,Cd,3,Guadalajara,19,0.3407
1319,2015,Ni,4,Gipuzkoa,20,2.0751
1320,2015,PM10,5,Huelva,21,24.5467
1321,2015,PM25,6,Huesca,22,11.7742
1322,2015,Pb,7,Jaén,23,0.0104
1323,2015,As,1,León,24,2.026
1324,2015,BaP,2,Lleida,25,0.4685
1325,2015,Cd,3,La Rioja,26,0.1279
1326,2015,Ni,4,Lugo,27,6.2653
1327,2015,PM10,5,Madrid,28,20.093
1328,2015,PM25,6,Málaga,29,14.2558
1329,2015,Pb,7,Murcia,30,0.0024
1330,2015,As,1,Navarra,31,0.2554
1331,2015,BaP,2,Ourense,32,0.0959
1332,2015,Cd,3,Asturias,33,0.2795
1333,2015,Ni,4,Palencia,34,1.4506
1334,2015,PM10,5,Las Palmas,35,20.093
1335,2015,PM25,6,Pontevedra,36,11.9113
1336,2015,Pb,7,Salamanca,37,0.11
1337,2015,As,1,Santa Cruz de Tenerife,38,0.2577
1338,2015,BaP,2,Cantabria,39,0.421
1339,2015,Cd,3,Segovia,40,0.1279
1340,2015,Ni,4,Sevilla,41,2.6005
1341,2015,PM10,5,Soria,42,17.5264
1342,2015,PM25,6,Tarragona,43,12.6973
1343,2015,Pb,7,Teruel,44,0.0042
1344,2015,As,1,Toledo,45,0.204
1345,2015,BaP,2,Valencia,46,0.1392
1346,2015,Cd,3,Valladolid,47,0.1852
1347,2015,Ni,4,Bizkaia,48,5.3647
1348,2015,PM10,5,Zamora,49,9.1532
1349,2015,PM25,6,Zaragoza,50,13.1337
1350,2015,Pb,7,Álava,1,0.014
1351,2015,As,1,Albacete,2,0.29
1352,2015,BaP,2,Alicante,3,0.0691
1353,2015,Cd,3,Almería,4,0.1256
1354,2015,Ni,4,Ávila,5,0.6395
1355,2015,PM10,5,Badajoz,6,15.1527
1356,2015,PM25,6,Islas Baleares,7,11.3474
1357,2015,Pb,7,Barcelona,8,0.0118
1358,2015,As,1,Burgos,9,0.0572
1359,2015,BaP,2,Cáceres,10,0.0127
1360,2015,Cd,3,Cádiz,11,0.1418
1361,2015,Ni,4,Castellón,12,1.3815
1362,2015,PM10,5,Ciudad Real,13,20.093
1363,2015,PM25,6,Córdoba,14,9.6882
1364,2015,Pb,7,A Coruña,15,0.108
1365,2015,As,1,Cuenca,16,0.4262
1366,2015,BaP,2,Girona,17,0.3615
1367,2015,Cd,3,Granada,18,0.0949
1368,2015,Ni,4,Guadalajara,19,1.1078
1369,2015,PM10,5,Gipuzkoa,20,12.2782
1370,2015,PM25,6,Huelva,21,18.0228
1371,2015,Pb,7,Huesca,22,0.0042
1372,2015,As,1,Jaén,23,0.4811
1373,2015,BaP,2,León,24,0.0959
1374,2015,Cd,3,Lleida,25,0.1279
1375,2015,Ni,4,La Rioja,26,2.3283
1376,2015,PM10,5,Lugo,27,10.078
1377,2015,PM25,6,Madrid,28,12.3599
1378,2015,Pb,7,Málaga,29,0.004
1379,2015,As,1,Murcia,30,0.1747
1380,2015,BaP,2,Navarra,31,0.1188
1381,2015,Cd,3,Ourense,32,0.1279
1382,2015,Ni,4,Asturias,33,2.4557
1383,2015,PM10,5,Palencia,34,15.2246
1384,2015,PM25,6,Las Palmas,35,11.9113
1385,2015,Pb,7,Pontevedra,36,0.0566
1386,2015,As,1,Salamanca,37,0.9971
1387,2015,BaP,2,Santa Cruz de Tenerife,38,0.0876
1388,2015,Cd,3,Cantabria,39,0.5191
1389,2015,Ni,4,Segovia,40,2.3283
1390,2015,PM10,5,Sevilla,41,26.497
1391,2015,PM25,6,Soria,42,11.9113
1392,2015,Pb,7,Tarragona,43,0.0039
1393,2015,As,1,Teruel,44,0.4262
1394,2015,BaP,2,Toledo,45,0.0278
1395,2015,Cd,3,Valencia,46,0.0823
1396,2015,Ni,4,Valladolid,47,0.7712
1397,2015,PM10,5,Bizkaia,48,20.093
1398,2015,PM25,6,Zamora,49,5.7204
1399,2015,Pb,7,Zaragoza,50,0.003
1400,2016,As,1,Álava,1,0.3047
1401,2016,BaP,2,Albacete,2,0.0074
1402,2016,Cd,3,Alicante,3,0.0191
1403,2016,Ni,4,Almería,4,3.9667
1404,2016,PM10,5,Ávila,5,16.0699
1405,2016,PM25,6,Badajoz,6,6.5789
1406,2016,Pb,7,Islas Baleares,7,0.0015
1407,2016,As,1,Barcelona,8,0.9657
1408,2016,BaP,2,Burgos,9,0.107
1409,2016,Cd,3,Cáceres,10,0.0404
1410,2016,Ni,4,Cádiz,11,7.9739
1411,2016,PM10,5,Castellón,12,17.1089
1412,2016,PM25,6,Ciudad Real,13,9.9329
1413,2016,Pb,7,Córdoba,14,0.0262
1414,2016,As,1,A Coruña,15,0.9023
1415,2016,BaP,2,Cuenca,16,0.107
1416,2016,Cd,3,Girona,17,0.2284
1417,2016,Ni,4,Granada,18,3.5705
1418,2016,PM10,5,Guadalajara,19,9.7715
1419,2016,PM25,6,Gipuzkoa,20,8.4746
1420,2016,Pb,7,Huelva,21,0.0054
1421,2016,As,1,Huesca,22,0.3548
1422,2016,BaP,2,Jaén,23,0.3669
1423,2016,Cd,3,León,24,0.0658
1424,2016,Ni,4,Lleida,25,2.4979
1425,2016,PM10,5,La Rioja,26,17.1089
1426,2016,PM25,6,Lugo,27,7.9624
1427,2016,Pb,7,Madrid,28,0.0475
1428,2016,As,1,Málaga,29,0.382
1429,2016,BaP,2,Murcia,30,0.0396
1430,2016,Cd,3,Navarra,31,0.0678
1431,2016,Ni,4,Ourense,32,8.3
1432,2016,PM10,5,Asturias,33,14.9073
1433,2016,PM25,6,Palencia,34,9.9329
1434,2016,Pb,7,Las Palmas,35,0.004
1435,2016,As,1,Pontevedra,36,1.7
1436,2016,BaP,2,Salamanca,37,0.107
1437,2016,Cd,3,Santa Cruz de Tenerife,38,0.1481
1438,2016,Ni,4,Cantabria,39,1.5082
1439,2016,PM10,5,Segovia,40,23.6048
1440,2016,PM25,6,Sevilla,41,10.8597
1441,2016,Pb,7,Soria,42,0.0024
1442,2016,As,1,Tarragona,43,0.5872
1443,2016,BaP,2,Teruel,44,0.107
1444,2016,Cd,3,Toledo,45,0.0126
1445,2016,Ni,4,Valencia,46,2.0514
1446,2016,PM10,5,Valladolid,47,14.2903
1447,2016,PM25,6,Bizkaia,48,8.7855
1448,2016,Pb,7,Zamora,49,0.0018
1449,2016,As,1,Zaragoza,50,0.3438
1450,2016,BaP,2,Álava,1,0.107
1451,2016,Cd,3,Albacete,2,0.0046
1452,2016,Ni,4,Alicante,3,2.4969
1453,2016,PM10,5,Almería,4,22.6522
1454,2016,PM25,6,Ávila,5,9.9329
1455,2016,Pb,7,Badajoz,6,0.0018
1456,2016,As,1,Islas Baleares,7,0.6479
1457,2016,BaP,2,Barcelona,8,0.1727
1458,2016,Cd,3,Burgos,9,0.062
1459,2016,Ni,4,Cáceres,10,0.4963
1460,2016,PM10,5,Cádiz,11,22.1678
1461,2016,PM25,6,Castellón,12,11.1392
1462,2016,Pb,7,Ciudad Real,13,0.0006
1463,2016,As,1,Córdoba,14,0.5041
1464,2016,BaP,2,A Coruña,15,0.4514
1465,2016,Cd,3,Cuenca,16,0.0951
1466,2016,Ni,4,Girona,17,2.4478
1467,2016,PM10,5,Granada,18,27.9377
1468,2016,PM25,6,Guadalajara,19,3.9825
1469,2016,Pb,7,Gipuzkoa,20,0.0103
1470,2016,As,1,Huelva,21,1.9932
1471,2016,BaP,2,Huesca,22,0.107
1472,2016,Cd,3,Jaén,23,0.1701
1473,2016,Ni,4,León,24,2.9314
1474,2016,PM10,5,Lleida,25,17.1031
1475,2016,PM25,6,La Rioja,26,11.9843
1476,2016,Pb,7,Lugo,27,0.0417
1477,2016,As,1,Madrid,28,0.4614
1478,2016,BaP,2,Málaga,29,0.0539
1479,2016,Cd,3,Murcia,30,0.1292
1480,2016,Ni,4,Navarra,31,1.3058
1481,2016,PM10,5,Ourense,32,17.1089
1482,2016,PM25,6,Asturias,33,8.1626
1483,2016,Pb,7,Palencia,34,0.0022
1484,2016,As,1,Las Palmas,35,0.3548
1485,2016,BaP,2,Pontevedra,36,0.1321
1486,2016,Cd,3,Salamanca,37,0.0596
1487,2016,Ni,4,Santa Cruz de Tenerife,38,3.122
1488,2016,PM10,5,Cantabria,39,17.1089
1489,2016,PM25,6,Segovia,40,9.9329
1490,2016,Pb,7,Sevilla,41,0.0044
1491,2016,As,1,Soria,42,0.0752
1492,2016,BaP,2,Tarragona,43,0.1483
1493,2016,Cd,3,Teruel,44,0.0951
1494,2016,Ni,4,Toledo,45,0.194
1495,2016,PM10,5,Valencia,46,18.5564
1496,2016,PM25,6,Valladolid,47,9.9329
1497,2016,Pb,7,Bizkaia,48,0.0247
1498,2016,As,1,Zamora,49,0.1479
1499,2016,BaP,2,Zaragoza,50,0.1161
1500,2016,Cd,3,Álava,1,0.2041
1501,2016,Ni,4,Albacete,2,0.2666
1502,2016,PM10,5,Alicante,3,18.7659
1503,2016,PM25,6,Almería,4,10.0296
1504,2016,Pb,7,Ávila,5,0.0013
1505,2016,As,1,Badajoz,6,0.3548
1506,2016,BaP,2,Islas Baleares,7,0.0417
1507,2016,Cd,3,Barcelona,8,0.3145
1508,2016,Ni,4,Burgos,9,1.2528
1509,2016,PM10,5,Cáceres,10,14.806
1510,2016,PM25,6,Cádiz,11,12.0434
1511,2016,Pb,7,Castellón,12,0.0183
1512,2016,As,1,Ciudad Real,13,0.113
1513,2016,BaP,2,Córdoba,14,0.0658
1514,2016,Cd,3,A Coruña,15,0.6878
1515,2016,Ni,4,Cuenca,16,1.8518
1516,2016,PM10,5,Girona,17,20.7356
1517,2016,PM25,6,Granada,18,13.5932
1518,2016,Pb,7,Guadalajara,19,0.0021
1519,2016,As,1,Gipuzkoa,20,0.2671
1520,2016,BaP,2,Huelva,21,0.0303
1521,2016,Cd,3,Huesca,22,0.0951
1522,2016,Ni,4,Jaén,23,6.1548
1523,2016,PM10,5,León,24,25.164
1524,2016,PM25,6,Lleida,25,10.3321
1525,2016,Pb,7,La Rioja,26,0.004
1526,2016,As,1,Lugo,27,1.3669
1527,2016,BaP,2,Madrid,28,0.1068
1528,2016,Cd,3,Málaga,29,0.0779
1529,2016,Ni,4,Murcia,30,1.5239
1530,2016,PM10,5,Navarra,31,17.1089
1531,2016,PM25,6,Ourense,32,9.9329
1532,2016,Pb,7,Asturias,33,0.0051
1533,2016,As,1,Palencia,34,0.3271
1534,2016,BaP,2,Las Palmas,35,0.107
1535,2016,Cd,3,Pontevedra,36,2.0121
1536,2016,Ni,4,Salamanca,37,0.9262
1537,2016,PM10,5,Santa Cruz de Tenerife,38,17.1089
1538,2016,PM25,6,Cantabria,39,8.8622
1539,2016,Pb,7,Segovia,40,0.0016
1540,2016,As,1,Sevilla,41,0.62
1541,2016,BaP,2,Soria,42,0.107
1542,2016,Cd,3,Tarragona,43,0.1231
1543,2016,Ni,4,Teruel,44,1.8518
1544,2016,PM10,5,Toledo,45,12.5484
1545,2016,PM25,6,Valencia,46,10.9926
1546,2016,Pb,7,Valladolid,47,0.0043
1547,2016,As,1,Bizkaia,48,0.3923
1548,2016,BaP,2,Zamora,49,0.107
1549,2016,Cd,3,Zaragoza,50,0.0802
1550,2016,Ni,4,Álava,1,2.1727
1551,2016,PM10,5,Albacete,2,17.1089
1552,2016,PM25,6,Alicante,3,10.9758
1553,2016,Pb,7,Almería,4,0.0032
1554,2016,As,1,Ávila,5,0.0793
1555,2016,BaP,2,Badajoz,6,0.0302
1556,2016,Cd,3,Islas Baleares,7,0.0766
1557,2016,Ni,4,Barcelona,8,3.7848
1558,2016,PM10,5,Burgos,9,17.1089
1559,2016,PM25,6,Cáceres,10,9.3691
1560,2016,Pb,7,Cádiz,11,0.0044
1561,2016,As,1,Castellón,12,0.5855
1562,2016,BaP,2,Ciudad Real,13,0.1937
1563,2016,Cd,3,Córdoba,14,1.0086
1564,2016,Ni,4,A Coruña,15,5.4511
1565,2016,PM10,5,Cuenca,16,17.1089
1566,2016,PM25,6,Girona,17,9.7403
1567,2016,Pb,7,Granada,18,0.0021
1568,2016,As,1,Guadalajara,19,0.1851
1569,2016,BaP,2,Gipuzkoa,20,0.091
1570,2016,Cd,3,Huelva,21,0.2653
1571,2016,Ni,4,Huesca,22,1.8518
1572,2016,PM10,5,Jaén,23,30.6716
1573,2016,PM25,6,León,24,9.8363
1574,2016,Pb,7,Lleida,25,0.0029
1575,2016,As,1,La Rioja,26,0.3548
1576,2016,BaP,2,Lugo,27,0.2036
1577,2016,Cd,3,Madrid,28,0.2061
1578,2016,Ni,4,Málaga,29,4.2128
1579,2016,PM10,5,Murcia,30,27.4534
1580,2016,PM25,6,Navarra,31,7.4914
1581,2016,Pb,7,Ourense,32,0.108
1582,2016,As,1,Asturias,33,0.4057
1583,2016,BaP,2,Palencia,34,0.107
1584,2016,Cd,3,Las Palmas,35,0.0951
1585,2016,Ni,4,Pontevedra,36,8.3
1586,2016,PM10,5,Salamanca,37,8.0323
1587,2016,PM25,6,Santa Cruz de Tenerife,38,9.9329
1588,2016,Pb,7,Cantabria,39,0.0073
1589,2016,As,1,Segovia,40,0.0895
1590,2016,BaP,2,Sevilla,41,0.1227
1591,2016,Cd,3,Soria,42,0.0523
1592,2016,Ni,4,Tarragona,43,3.0493
1593,2016,PM10,5,Teruel,44,16.6075
1594,2016,PM25,6,Toledo,45,5.4825
1595,2016,Pb,7,Valencia,46,0.0266
1596,2016,As,1,Valladolid,47,0.035
1597,2016,BaP,2,Bizkaia,48,0.1325
1598,2016,Cd,3,Zamora,49,0.0607
1599,2016,Ni,4,Zaragoza,50,1.2923
1600,2016,PM10,5,Álava,1,12.5081
1601,2016,PM25,6,Albacete,2,9.9329
1602,2016,Pb,7,Alicante,3,0.0101
1603,2016,As,1,Almería,4,0.4061
1604,2016,BaP,2,Ávila,5,0.107
1605,2016,Cd,3,Badajoz,6,0.0596
1606,2016,Ni,4,Islas Baleares,7,1.8518
1607,2016,PM10,5,Barcelona,8,23.1355
1608,2016,PM25,6,Burgos,9,8.4462
1609,2016,Pb,7,Cáceres,10,0.0015
1610,2016,As,1,Cádiz,11,0.361
1611,2016,BaP,2,Castellón,12,0.0558
1612,2016,Cd,3,Ciudad Real,13,0.0119
1613,2016,Ni,4,Córdoba,14,1.5188
1614,2016,PM10,5,A Coruña,15,7.8038
1615,2016,PM25,6,Cuenca,16,9.9329
1616,2016,Pb,7,Girona,17,0.0057
1617,2016,As,1,Granada,18,0.2822
1618,2016,BaP,2,Guadalajara,19,0.107
1619,2016,Cd,3,Gipuzkoa,20,0.2094
1620,2016,Ni,4,Huelva,21,2.1413
1621,2016,PM10,5,Huesca,22,16.9803
1622,2016,PM25,6,Jaén,23,18.4449
1623,2016,Pb,7,León,24,0.0034
1624,2016,As,1,Lleida,25,0.588
1625,2016,BaP,2,La Rioja,26,0.107
1626,2016,Cd,3,Lugo,27,0.989
1627,2016,Ni,4,Madrid,28,2.7401
1628,2016,PM10,5,Málaga,29,22.9788
1629,2016,PM25,6,Murcia,30,14.1009
1630,2016,Pb,7,Navarra,31,0.004
1631,2016,As,1,Ourense,32,1.7
1632,2016,BaP,2,Asturias,33,0.3514
1633,2016,Cd,3,Palencia,34,0.053
1634,2016,Ni,4,Las Palmas,35,1.8518
1635,2016,PM10,5,Pontevedra,36,17.1089
1636,2016,PM25,6,Salamanca,37,9.9329
1637,2016,Pb,7,Santa Cruz de Tenerife,38,0.0019
1638,2016,As,1,Cantabria,39,0.2388
1639,2016,BaP,2,Segovia,40,0.107
1640,2016,Cd,3,Sevilla,41,0.085
1641,2016,Ni,4,Soria,42,1.2323
1642,2016,PM10,5,Tarragona,43,18.4981
1643,2016,PM25,6,Teruel,44,4.9503
1644,2016,Pb,7,Toledo,45,0.0004
1645,2016,As,1,Valencia,46,0.2845
1646,2016,BaP,2,Valladolid,47,0.107
1647,2016,Cd,3,Bizkaia,48,0.746
1648,2016,Ni,4,Zamora,49,1.4994
1649,2016,PM10,5,Zaragoza,50,18.207
1650,2016,PM25,6,Álava,1,9.9329
1651,2016,Pb,7,Albacete,2,0.0007
1652,2016,As,1,Alicante,3,0.1963
1653,2016,BaP,2,Almería,4,0.0509
1654,2016,Cd,3,Ávila,5,0.1832
1655,2016,Ni,4,Badajoz,6,0.5333
1656,2016,PM10,5,Islas Baleares,7,15.9234
1657,2016,PM25,6,Barcelona,8,13.8905
1658,2016,Pb,7,Burgos,9,0.0022
1659,2016,As,1,Cáceres,10,0.2347
1660,2016,BaP,2,Cádiz,11,0.0297
1661,2016,Cd,3,Castellón,12,0.0783
1662,2016,Ni,4,Ciudad Real,13,0.2413
1663,2016,PM10,5,Córdoba,14,23.9182
1664,2016,PM25,6,A Coruña,15,16.0109
1665,2016,Pb,7,Cuenca,16,0.004
1666,2016,As,1,Girona,17,0.6161
1667,2016,BaP,2,Granada,18,0.2413
1668,2016,Cd,3,Guadalajara,19,0.179
1669,2016,Ni,4,Gipuzkoa,20,2.1196
1670,2016,PM10,5,Huelva,21,24.5104
1671,2016,PM25,6,Huesca,22,9.372
1672,2016,Pb,7,Jaén,23,0.0145
1673,2016,As,1,León,24,0.5218
1674,2016,BaP,2,Lleida,25,0.2862
1675,2016,Cd,3,La Rioja,26,0.0951
1676,2016,Ni,4,Lugo,27,7.2826
1677,2016,PM10,5,Madrid,28,17.1089
1678,2016,PM25,6,Málaga,29,11.9249
1679,2016,Pb,7,Murcia,30,0.0027
1680,2016,As,1,Navarra,31,0.2052
1681,2016,BaP,2,Ourense,32,0.5562
1682,2016,Cd,3,Asturias,33,0.2788
1683,2016,Ni,4,Palencia,34,1.5916
1684,2016,PM10,5,Las Palmas,35,17.1089
1685,2016,PM25,6,Pontevedra,36,9.9329
1686,2016,Pb,7,Salamanca,37,0.0884
1687,2016,As,1,Santa Cruz de Tenerife,38,0.2074
1688,2016,BaP,2,Cantabria,39,0.1659
1689,2016,Cd,3,Segovia,40,0.0454
1690,2016,Ni,4,Sevilla,41,1.3845
1691,2016,PM10,5,Soria,42,16.667
1692,2016,PM25,6,Tarragona,43,9.7662
1693,2016,Pb,7,Teruel,44,0.004
1694,2016,As,1,Toledo,45,0.2222
1695,2016,BaP,2,Valencia,46,0.0988
1696,2016,Cd,3,Valladolid,47,0.0453
1697,2016,Ni,4,Bizkaia,48,5.9944
1698,2016,PM10,5,Zamora,49,7.5013
1699,2016,PM25,6,Zaragoza,50,11.5679
1700,2016,Pb,7,Álava,1,0.0135
1701,2016,As,1,Albacete,2,0.085
1702,2016,BaP,2,Alicante,3,0.0497
1703,2016,Cd,3,Almería,4,0.13
1704,2016,Ni,4,Ávila,5,0.841
1705,2016,PM10,5,Badajoz,6,17.1893
1706,2016,PM25,6,Islas Baleares,7,8.7205
1707,2016,Pb,7,Barcelona,8,0.0115
1708,2016,As,1,Burgos,9,0.0845
1709,2016,BaP,2,Cáceres,10,0.011
1710,2016,Cd,3,Cádiz,11,0.0951
1711,2016,Ni,4,Castellón,12,1.3247
1712,2016,PM10,5,Ciudad Real,13,17.1089
1713,2016,PM25,6,Córdoba,14,14.3343
1714,2016,Pb,7,A Coruña,15,0.108
1715,2016,As,1,Cuenca,16,0.3548
1716,2016,BaP,2,Girona,17,0.3135
1717,2016,Cd,3,Granada,18,0.0379
1718,2016,Ni,4,Guadalajara,19,1.6606
1719,2016,PM10,5,Gipuzkoa,20,11.6962
1720,2016,PM25,6,Huelva,21,14.6935
1721,2016,Pb,7,Huesca,22,0.004
1722,2016,As,1,Jaén,23,0.4147
1723,2016,BaP,2,León,24,0.107
1724,2016,Cd,3,Lleida,25,0.1293
1725,2016,Ni,4,La Rioja,26,1.8518
1726,2016,PM10,5,Lugo,27,8.9919
1727,2016,PM25,6,Madrid,28,10.5078
1728,2016,Pb,7,Málaga,29,0.0038
1729,2016,As,1,Murcia,30,0.2213
1730,2016,BaP,2,Navarra,31,0.1103
1731,2016,Cd,3,Ourense,32,1.4
1732,2016,Ni,4,Asturias,33,1.5488
1733,2016,PM10,5,Palencia,34,15.7834
1734,2016,PM25,6,Las Palmas,35,9.9329
1735,2016,Pb,7,Pontevedra,36,0.108
1736,2016,As,1,Salamanca,37,0.8868
1737,2016,BaP,2,Santa Cruz de Tenerife,38,0.0885
1738,2016,Cd,3,Cantabria,39,0.2543
1739,2016,Ni,4,Segovia,40,0.7721
1740,2016,PM10,5,Sevilla,41,24.5003
1741,2016,PM25,6,Soria,42,9.9329
1742,2016,Pb,7,Tarragona,43,0.003
1743,2016,As,1,Teruel,44,0.3548
1744,2016,BaP,2,Toledo,45,0.0725
1745,2016,Cd,3,Valencia,46,0.0533
1746,2016,Ni,4,Valladolid,47,0.4713
1747,2016,PM10,5,Bizkaia,48,17.1089
1748,2016,PM25,6,Zamora,49,4.0954
1749,2016,Pb,7,Zaragoza,50,0.0029
1750,2017,As,1,Álava,1,0.3552
1751,2017,BaP,2,Albacete,2,0.0544
1752,2017,Cd,3,Alicante,3,0.0156
1753,2017,Ni,4,Almería,4,5.5469
1754,2017,PM10,5,Ávila,5,15.0266
1755,2017,PM25,6,Badajoz,6,8.0775
1756,2017,Pb,7,Islas Baleares,7,0.0034
1757,2017,As,1,Barcelona,8,0.9399
1758,2017,BaP,2,Burgos,9,0.1135
1759,2017,Cd,3,Cáceres,10,0.1673
1760,2017,Ni,4,Cádiz,11,7.2652
1761,2017,PM10,5,Castellón,12,15.3363
