Diagnóstico,Provincia,Sexo,Hospitalizaciones,Habitantes,Porcentaje_H,Metales Pesados,Indice_Contaminación
Infecciones/enfermedades de las vías respiratorias superiores y gripe,La Rioja,Mujeres,8130,158958,5.11,2.7031,9.29616
Neumonía,Almería,Hombres,5932,358283,1.66,6.0932,12.009469999999999
Neumonía,Almería,Mujeres,4282,346588,1.24,6.0932,12.009469999999999
Neumonía,Cádiz,Hombres,8793,616604,1.43,7.834700000000001,15.003589999999999
Neumonía,Cádiz,Mujeres,6303,627486,1.0,7.834700000000001,15.003589999999999
Neumonía,Córdoba,Hombres,9179,386664,2.37,4.2234,15.657820000000001
Neumonía,Córdoba,Mujeres,6885,401071,1.72,4.2234,15.657820000000001
Neumonía,Granada,Hombres,8412,452594,1.86,4.1193,18.01072
Neumonía,Granada,Mujeres,5382,462186,1.16,4.1193,18.01072
Neumonía,Huelva,Hombres,3378,257798,1.31,5.309200000000001,16.118669999999998
Neumonía,Huelva,Mujeres,2751,261346,1.05,5.309200000000001,16.118669999999998
Neumonía,Jaén,Hombres,6978,318853,2.19,7.154,21.79267
Neumonía,Jaén,Mujeres,5549,323662,1.71,7.154,21.79267
Neumonía,Málaga,Hombres,12353,808312,1.53,5.835999999999999,13.84364
Neumonía,Málaga,Mujeres,8948,835835,1.07,5.835999999999999,13.84364
Neumonía,Sevilla,Hombres,14307,948130,1.51,3.043,18.48498
Neumonía,Sevilla,Mujeres,12329,988605,1.25,3.043,18.48498
Neumonía,Huesca,Hombres,2408,111632,2.16,2.7031,10.60755
Neumonía,Huesca,Mujeres,1924,109117,1.76,2.7031,10.60755
Neumonía,Teruel,Hombres,2161,68634,3.15,2.7031,7.985340000000001
Neumonía,Teruel,Mujeres,1565,66690,2.35,2.7031,7.985340000000001
Neumonía,Zaragoza,Hombres,11716,470488,2.49,2.8234,12.393839999999999
Neumonía,Zaragoza,Mujeres,11074,488850,2.27,2.8234,12.393839999999999
Neumonía,Asturias,Hombres,18892,493967,3.82,2.9155,13.1716
Neumonía,Asturias,Mujeres,13933,539583,2.58,2.9155,13.1716
Neumonía,Islas Baleares,Hombres,1402,563624,0.25,3.5867000000000004,9.4739
Neumonía,Islas Baleares,Mujeres,12282,564868,2.17,3.5867000000000004,9.4739
Neumonía,Las Palmas,Hombres,12595,552051,2.28,2.7031,13.561789999999998
Neumonía,Las Palmas,Mujeres,12123,553528,2.19,2.7031,13.561789999999998
Neumonía,Santa Cruz de Tenerife,Hombres,1551,498376,0.31,3.3425,12.56768
Neumonía,Santa Cruz de Tenerife,Mujeres,17337,511278,3.39,3.3425,12.56768
Neumonía,Cantabria,Hombres,4842,283310,1.71,2.639,11.08165
Neumonía,Cantabria,Mujeres,3762,298111,1.26,2.639,11.08165
Neumonía,Ávila,Hombres,278,81528,0.34,1.3261,9.58018
Neumonía,Ávila,Mujeres,1858,80254,2.32,1.3261,9.58018
Neumonía,Burgos,Hombres,4928,179586,2.74,0.8146,8.36008
Neumonía,Burgos,Mujeres,4085,178830,2.28,0.8146,8.36008
Neumonía,León,Hombres,5048,228596,2.21,1.2841000000000002,10.09803
Neumonía,León,Mujeres,4371,240041,1.82,1.2841000000000002,10.09803
Neumonía,Palencia,Hombres,1689,80906,2.09,2.2129,7.64188
Neumonía,Palencia,Mujeres,1804,82315,2.19,2.2129,7.64188
Neumonía,Salamanca,Hombres,3003,163671,1.83,1.8437,10.782040000000002
Neumonía,Salamanca,Mujeres,2282,172112,1.33,1.8437,10.782040000000002
Neumonía,Segovia,Hombres,1754,78094,2.25,0.8886,8.5378
Neumonía,Segovia,Mujeres,1388,76760,1.81,0.8886,8.5378
Neumonía,Soria,Hombres,2312,45413,5.09,1.4070999999999998,9.81445
Neumonía,Soria,Mujeres,1388,44201,3.14,1.4070999999999998,9.81445
Neumonía,Valladolid,Hombres,716,255617,0.28,1.1226,11.32234
Neumonía,Valladolid,Mujeres,533,267368,0.2,1.1226,11.32234
Neumonía,Zamora,Hombres,2207,88386,2.5,1.7567000000000002,7.01661
Neumonía,Zamora,Mujeres,1566,89857,1.74,1.7567000000000002,7.01661
Neumonía,Albacete,Hombres,4444,195065,2.28,3.57,13.729389999999999
Neumonía,Albacete,Mujeres,3082,195160,1.58,3.57,13.729389999999999
Neumonía,Ciudad Real,Hombres,769,249943,0.31,2.9219,14.516449999999999
Neumonía,Ciudad Real,Mujeres,5701,254460,2.24,2.9219,14.516449999999999
Neumonía,Cuenca,Hombres,2705,101107,2.68,2.7031,13.68019
Neumonía,Cuenca,Mujeres,2023,99424,2.03,2.7031,13.68019
Neumonía,Guadalajara,Hombres,277,129488,0.21,3.001,7.8955400000000004
Neumonía,Guadalajara,Mujeres,2481,125754,1.97,3.001,7.8955400000000004
Neumonía,Toledo,Hombres,13481,348779,3.87,1.5317,12.257039999999998
Neumonía,Toledo,Mujeres,9733,342242,2.84,1.5317,12.257039999999998
Neumonía,Barcelona,Hombres,77539,2682414,2.89,5.224500000000001,14.669929999999999
Neumonía,Barcelona,Mujeres,59506,2824998,2.11,5.224500000000001,14.669929999999999
Neumonía,Girona,Hombres,8123,375447,2.16,3.204,11.56429
Neumonía,Girona,Mujeres,5949,375021,1.59,3.204,11.56429
Neumonía,Lleida,Hombres,5054,218048,2.32,2.4934,10.88404
Neumonía,Lleida,Mujeres,3329,211773,1.57,2.4934,10.88404
Neumonía,Tarragona,Hombres,13131,396462,3.31,4.0922,10.85779
Neumonía,Tarragona,Mujeres,8856,396615,2.23,4.0922,10.85779
Neumonía,Alicante,Hombres,17267,911889,1.89,2.7977000000000003,10.15449
Neumonía,Alicante,Mujeres,14453,924826,1.56,2.7977000000000003,10.15449
Neumonía,Castellón,Hombres,6843,285975,2.39,2.1235,9.37764
Neumonía,Castellón,Mujeres,4833,289458,1.67,2.1235,9.37764
Neumonía,Valencia,Hombres,30138,1242756,2.43,3.0787999999999998,9.73823
Neumonía,Valencia,Mujeres,2162,1288917,0.17,3.0787999999999998,9.73823
Neumonía,Badajoz,Hombres,9269,336579,2.75,1.2852000000000001,9.2759
Neumonía,Badajoz,Mujeres,7776,342463,2.27,1.2852000000000001,9.2759
Neumonía,Cáceres,Hombres,6128,199287,3.07,1.2719000000000003,8.20077
Neumonía,Cáceres,Mujeres,3766,200779,1.88,1.2719000000000003,8.20077
Neumonía,A Coruña,Hombres,13828,538051,2.57,7.862,12.24024
Neumonía,A Coruña,Mujeres,11897,582251,2.04,7.862,12.24024
Neumonía,Lugo,Hombres,4465,161630,2.76,11.56,8.82603
Neumonía,Lugo,Mujeres,3713,171522,2.16,11.56,8.82603
Neumonía,Ourense,Hombres,9745,149987,6.5,11.611600000000001,9.981639999999999
Neumonía,Ourense,Mujeres,6167,161398,3.82,11.611600000000001,9.981639999999999
Neumonía,Pontevedra,Hombres,12489,457791,2.73,11.84,12.974300000000001
Neumonía,Pontevedra,Mujeres,10481,486325,2.16,11.84,12.974300000000001
Neumonía,Madrid,Hombres,76173,3099759,2.46,2.7293,11.708450000000001
Neumonía,Madrid,Mujeres,65939,3359538,1.96,2.7293,11.708450000000001
Neumonía,Murcia,Hombres,19433,739790,2.63,1.776,13.218179999999998
Neumonía,Murcia,Mujeres,13527,735485,1.84,1.776,13.218179999999998
Neumonía,Navarra,Hombres,6852,318413,2.15,1.2567,8.64833
Neumonía,Navarra,Mujeres,5627,323662,1.74,1.2567,8.64833
Neumonía,Álava,Hombres,4298,160464,2.68,3.5276,8.20567
Neumonía,Álava,Mujeres,3097,164786,1.88,3.5276,8.20567
Neumonía,Bizkaia,Hombres,9244,550727,1.68,8.0663,10.465699999999998
Neumonía,Bizkaia,Mujeres,7154,590837,1.21,8.0663,10.465699999999998
Neumonía,Gipuzkoa,Hombres,7224,347903,2.08,2.6339,9.167209999999999
Neumonía,Gipuzkoa,Mujeres,5596,365227,1.53,2.6339,9.167209999999999
Neumonía,La Rioja,Hombres,357,155178,0.23,2.7031,9.29616
Neumonía,La Rioja,Mujeres,2859,158958,1.8,2.7031,9.29616
Otras infecciones de las vias respiratorias inferiores,Almería,Hombres,4829,358283,1.35,6.0932,12.009469999999999
Otras infecciones de las vias respiratorias inferiores,Almería,Mujeres,5068,346588,1.46,6.0932,12.009469999999999
Otras infecciones de las vias respiratorias inferiores,Cádiz,Hombres,5648,616604,0.92,7.834700000000001,15.003589999999999
Otras infecciones de las vias respiratorias inferiores,Cádiz,Mujeres,5588,627486,0.89,7.834700000000001,15.003589999999999
Otras infecciones de las vias respiratorias inferiores,Córdoba,Hombres,1828,386664,0.47,4.2234,15.657820000000001
Otras infecciones de las vias respiratorias inferiores,Córdoba,Mujeres,2091,401071,0.52,4.2234,15.657820000000001
Otras infecciones de las vias respiratorias inferiores,Granada,Hombres,2138,452594,0.47,4.1193,18.01072
Otras infecciones de las vias respiratorias inferiores,Granada,Mujeres,2553,462186,0.55,4.1193,18.01072
Otras infecciones de las vias respiratorias inferiores,Huelva,Hombres,2013,257798,0.78,5.309200000000001,16.118669999999998
Otras infecciones de las vias respiratorias inferiores,Huelva,Mujeres,1972,261346,0.75,5.309200000000001,16.118669999999998
Otras infecciones de las vias respiratorias inferiores,Jaén,Hombres,1596,318853,0.5,7.154,21.79267
Otras infecciones de las vias respiratorias inferiores,Jaén,Mujeres,1384,323662,0.43,7.154,21.79267
Otras infecciones de las vias respiratorias inferiores,Málaga,Hombres,3656,808312,0.45,5.835999999999999,13.84364
Otras infecciones de las vias respiratorias inferiores,Málaga,Mujeres,4282,835835,0.51,5.835999999999999,13.84364
Otras infecciones de las vias respiratorias inferiores,Sevilla,Hombres,5562,948130,0.59,3.043,18.48498
Otras infecciones de las vias respiratorias inferiores,Sevilla,Mujeres,569,988605,0.06,3.043,18.48498
Otras infecciones de las vias respiratorias inferiores,Huesca,Hombres,1791,111632,1.6,2.7031,10.60755
Otras infecciones de las vias respiratorias inferiores,Huesca,Mujeres,205,109117,0.19,2.7031,10.60755
Otras infecciones de las vias respiratorias inferiores,Teruel,Hombres,1451,68634,2.11,2.7031,7.985340000000001
Otras infecciones de las vias respiratorias inferiores,Teruel,Mujeres,1799,66690,2.7,2.7031,7.985340000000001
Otras infecciones de las vias respiratorias inferiores,Zaragoza,Hombres,7249,470488,1.54,2.8234,12.393839999999999
Otras infecciones de las vias respiratorias inferiores,Zaragoza,Mujeres,9756,488850,2.0,2.8234,12.393839999999999
Otras infecciones de las vias respiratorias inferiores,Asturias,Hombres,4891,493967,0.99,2.9155,13.1716
Otras infecciones de las vias respiratorias inferiores,Asturias,Mujeres,7127,539583,1.32,2.9155,13.1716
Otras infecciones de las vias respiratorias inferiores,Islas Baleares,Hombres,9113,563624,1.62,3.5867000000000004,9.4739
Otras infecciones de las vias respiratorias inferiores,Islas Baleares,Mujeres,14121,564868,2.5,3.5867000000000004,9.4739
Otras infecciones de las vias respiratorias inferiores,Las Palmas,Hombres,3764,552051,0.68,2.7031,13.561789999999998
Otras infecciones de las vias respiratorias inferiores,Las Palmas,Mujeres,5573,553528,1.01,2.7031,13.561789999999998
Otras infecciones de las vias respiratorias inferiores,Santa Cruz de Tenerife,Hombres,8904,498376,1.79,3.3425,12.56768
Otras infecciones de las vias respiratorias inferiores,Santa Cruz de Tenerife,Mujeres,1122,511278,0.22,3.3425,12.56768
Otras infecciones de las vias respiratorias inferiores,Cantabria,Hombres,9300,283310,3.28,2.639,11.08165
Otras infecciones de las vias respiratorias inferiores,Cantabria,Mujeres,1246,298111,0.42,2.639,11.08165
Otras infecciones de las vias respiratorias inferiores,Ávila,Hombres,3420,81528,4.19,1.3261,9.58018
Otras infecciones de las vias respiratorias inferiores,Ávila,Mujeres,5470,80254,6.82,1.3261,9.58018
Otras infecciones de las vias respiratorias inferiores,Burgos,Hombres,3192,179586,1.78,0.8146,8.36008
Otras infecciones de las vias respiratorias inferiores,Burgos,Mujeres,4273,178830,2.39,0.8146,8.36008
Otras infecciones de las vias respiratorias inferiores,León,Hombres,8964,228596,3.92,1.2841000000000002,10.09803
Otras infecciones de las vias respiratorias inferiores,León,Mujeres,8692,240041,3.62,1.2841000000000002,10.09803
Otras infecciones de las vias respiratorias inferiores,Palencia,Hombres,192,80906,0.24,2.2129,7.64188
Otras infecciones de las vias respiratorias inferiores,Palencia,Mujeres,3069,82315,3.73,2.2129,7.64188
Otras infecciones de las vias respiratorias inferiores,Salamanca,Hombres,1698,163671,1.04,1.8437,10.782040000000002
Otras infecciones de las vias respiratorias inferiores,Salamanca,Mujeres,2113,172112,1.23,1.8437,10.782040000000002
Otras infecciones de las vias respiratorias inferiores,Segovia,Hombres,7840,78094,10.04,0.8886,8.5378
Otras infecciones de las vias respiratorias inferiores,Segovia,Mujeres,1473,76760,1.92,0.8886,8.5378
Otras infecciones de las vias respiratorias inferiores,Soria,Hombres,5110,45413,11.25,1.4070999999999998,9.81445
Otras infecciones de las vias respiratorias inferiores,Soria,Mujeres,5350,44201,12.1,1.4070999999999998,9.81445
Otras infecciones de las vias respiratorias inferiores,Valladolid,Hombres,1863,255617,0.73,1.1226,11.32234
Otras infecciones de las vias respiratorias inferiores,Valladolid,Mujeres,2834,267368,1.06,1.1226,11.32234
Otras infecciones de las vias respiratorias inferiores,Zamora,Hombres,1414,88386,1.6,1.7567000000000002,7.01661
Otras infecciones de las vias respiratorias inferiores,Zamora,Mujeres,2235,89857,2.49,1.7567000000000002,7.01661
Otras infecciones de las vias respiratorias inferiores,Albacete,Hombres,2076,195065,1.06,3.57,13.729389999999999
Otras infecciones de las vias respiratorias inferiores,Albacete,Mujeres,2678,195160,1.37,3.57,13.729389999999999
Otras infecciones de las vias respiratorias inferiores,Ciudad Real,Hombres,3619,249943,1.45,2.9219,14.516449999999999
Otras infecciones de las vias respiratorias inferiores,Ciudad Real,Mujeres,535,254460,0.21,2.9219,14.516449999999999
Otras infecciones de las vias respiratorias inferiores,Cuenca,Hombres,1967,101107,1.95,2.7031,13.68019
Otras infecciones de las vias respiratorias inferiores,Cuenca,Mujeres,2547,99424,2.56,2.7031,13.68019
Otras infecciones de las vias respiratorias inferiores,Guadalajara,Hombres,1316,129488,1.02,3.001,7.8955400000000004
Otras infecciones de las vias respiratorias inferiores,Guadalajara,Mujeres,1416,125754,1.13,3.001,7.8955400000000004
Otras infecciones de las vias respiratorias inferiores,Toledo,Hombres,7252,348779,2.08,1.5317,12.257039999999998
Otras infecciones de las vias respiratorias inferiores,Toledo,Mujeres,10169,342242,2.97,1.5317,12.257039999999998
Otras infecciones de las vias respiratorias inferiores,Barcelona,Hombres,28552,2682414,1.06,5.224500000000001,14.669929999999999
Otras infecciones de las vias respiratorias inferiores,Barcelona,Mujeres,3967,2824998,0.14,5.224500000000001,14.669929999999999
Otras infecciones de las vias respiratorias inferiores,Girona,Hombres,4321,375447,1.15,3.204,11.56429
Otras infecciones de las vias respiratorias inferiores,Girona,Mujeres,5512,375021,1.47,3.204,11.56429
Otras infecciones de las vias respiratorias inferiores,Lleida,Hombres,4108,218048,1.88,2.4934,10.88404
Otras infecciones de las vias respiratorias inferiores,Lleida,Mujeres,5067,211773,2.39,2.4934,10.88404
Otras infecciones de las vias respiratorias inferiores,Tarragona,Hombres,5281,396462,1.33,4.0922,10.85779
Otras infecciones de las vias respiratorias inferiores,Tarragona,Mujeres,6146,396615,1.55,4.0922,10.85779
Otras infecciones de las vias respiratorias inferiores,Alicante,Hombres,7266,911889,0.8,2.7977000000000003,10.15449
Otras infecciones de las vias respiratorias inferiores,Alicante,Mujeres,9392,924826,1.02,2.7977000000000003,10.15449
Otras infecciones de las vias respiratorias inferiores,Castellón,Hombres,2125,285975,0.74,2.1235,9.37764
Otras infecciones de las vias respiratorias inferiores,Castellón,Mujeres,2898,289458,1.0,2.1235,9.37764
Otras infecciones de las vias respiratorias inferiores,Valencia,Hombres,8558,1242756,0.69,3.0787999999999998,9.73823
Otras infecciones de las vias respiratorias inferiores,Valencia,Mujeres,9918,1288917,0.77,3.0787999999999998,9.73823
Otras infecciones de las vias respiratorias inferiores,Badajoz,Hombres,3126,336579,0.93,1.2852000000000001,9.2759
Otras infecciones de las vias respiratorias inferiores,Badajoz,Mujeres,3513,342463,1.03,1.2852000000000001,9.2759
Otras infecciones de las vias respiratorias inferiores,Cáceres,Hombres,2687,199287,1.35,1.2719000000000003,8.20077
Otras infecciones de las vias respiratorias inferiores,Cáceres,Mujeres,3061,200779,1.52,1.2719000000000003,8.20077
Otras infecciones de las vias respiratorias inferiores,A Coruña,Hombres,738,538051,0.14,7.862,12.24024
Otras infecciones de las vias respiratorias inferiores,A Coruña,Mujeres,8409,582251,1.44,7.862,12.24024
Otras infecciones de las vias respiratorias inferiores,Lugo,Hombres,3162,161630,1.96,11.56,8.82603
Otras infecciones de las vias respiratorias inferiores,Lugo,Mujeres,4021,171522,2.34,11.56,8.82603
Otras infecciones de las vias respiratorias inferiores,Ourense,Hombres,727,149987,0.48,11.611600000000001,9.981639999999999
Otras infecciones de las vias respiratorias inferiores,Ourense,Mujeres,8447,161398,5.23,11.611600000000001,9.981639999999999
Otras infecciones de las vias respiratorias inferiores,Pontevedra,Hombres,12262,457791,2.68,11.84,12.974300000000001
Otras infecciones de las vias respiratorias inferiores,Pontevedra,Mujeres,17278,486325,3.55,11.84,12.974300000000001
Otras infecciones de las vias respiratorias inferiores,Madrid,Hombres,39007,3099759,1.26,2.7293,11.708450000000001
Otras infecciones de las vias respiratorias inferiores,Madrid,Mujeres,56567,3359538,1.68,2.7293,11.708450000000001
Otras infecciones de las vias respiratorias inferiores,Murcia,Hombres,9371,739790,1.27,1.776,13.218179999999998
Otras infecciones de las vias respiratorias inferiores,Murcia,Mujeres,12066,735485,1.64,1.776,13.218179999999998
Otras infecciones de las vias respiratorias inferiores,Navarra,Hombres,2044,318413,0.64,1.2567,8.64833
Otras infecciones de las vias respiratorias inferiores,Navarra,Mujeres,2484,323662,0.77,1.2567,8.64833
Otras infecciones de las vias respiratorias inferiores,Álava,Hombres,111,160464,0.07,3.5276,8.20567
Otras infecciones de las vias respiratorias inferiores,Álava,Mujeres,1554,164786,0.94,3.5276,8.20567
Otras infecciones de las vias respiratorias inferiores,Bizkaia,Hombres,6447,550727,1.17,8.0663,10.465699999999998
Otras infecciones de las vias respiratorias inferiores,Bizkaia,Mujeres,9313,590837,1.58,8.0663,10.465699999999998
Otras infecciones de las vias respiratorias inferiores,Gipuzkoa,Hombres,229,347903,0.07,2.6339,9.167209999999999
Otras infecciones de las vias respiratorias inferiores,Gipuzkoa,Mujeres,2744,365227,0.75,2.6339,9.167209999999999
Otras infecciones de las vias respiratorias inferiores,La Rioja,Hombres,3542,155178,2.28,2.7031,9.29616
Otras infecciones de las vias respiratorias inferiores,La Rioja,Mujeres,4774,158958,3.0,2.7031,9.29616
Enfermedad crónica de amígdalas,Almería,Hombres,1330,358283,0.37,6.0932,12.009469999999999
Enfermedad crónica de amígdalas,Almería,Mujeres,1420,346588,0.41,6.0932,12.009469999999999
Enfermedad crónica de amígdalas,Cádiz,Hombres,3110,616604,0.5,7.834700000000001,15.003589999999999
Enfermedad crónica de amígdalas,Cádiz,Mujeres,3100,627486,0.49,7.834700000000001,15.003589999999999
Enfermedad crónica de amígdalas,Córdoba,Hombres,1110,386664,0.29,4.2234,15.657820000000001
Enfermedad crónica de amígdalas,Córdoba,Mujeres,600,401071,0.15,4.2234,15.657820000000001
Enfermedad crónica de amígdalas,Granada,Hombres,740,452594,0.16,4.1193,18.01072
Enfermedad crónica de amígdalas,Granada,Mujeres,810,462186,0.18,4.1193,18.01072
Enfermedad crónica de amígdalas,Huelva,Hombres,1410,257798,0.55,5.309200000000001,16.118669999999998
Enfermedad crónica de amígdalas,Huelva,Mujeres,1350,261346,0.52,5.309200000000001,16.118669999999998
Enfermedad crónica de amígdalas,Jaén,Hombres,1290,318853,0.4,7.154,21.79267
Enfermedad crónica de amígdalas,Jaén,Mujeres,1170,323662,0.36,7.154,21.79267
Enfermedad crónica de amígdalas,Málaga,Hombres,3810,808312,0.47,5.835999999999999,13.84364
Enfermedad crónica de amígdalas,Málaga,Mujeres,4790,835835,0.57,5.835999999999999,13.84364
Enfermedad crónica de amígdalas,Sevilla,Hombres,4760,948130,0.5,3.043,18.48498
Enfermedad crónica de amígdalas,Sevilla,Mujeres,4190,988605,0.42,3.043,18.48498
Enfermedad crónica de amígdalas,Huesca,Hombres,920,111632,0.82,2.7031,10.60755
Enfermedad crónica de amígdalas,Huesca,Mujeres,800,109117,0.73,2.7031,10.60755
Enfermedad crónica de amígdalas,Teruel,Hombres,780,68634,1.14,2.7031,7.985340000000001
Enfermedad crónica de amígdalas,Teruel,Mujeres,450,66690,0.67,2.7031,7.985340000000001
Enfermedad crónica de amígdalas,Zaragoza,Hombres,5500,470488,1.17,2.8234,12.393839999999999
Enfermedad crónica de amígdalas,Zaragoza,Mujeres,3850,488850,0.79,2.8234,12.393839999999999
Enfermedad crónica de amígdalas,Asturias,Hombres,1310,493967,0.27,2.9155,13.1716
Enfermedad crónica de amígdalas,Asturias,Mujeres,1600,539583,0.3,2.9155,13.1716
Enfermedad crónica de amígdalas,Islas Baleares,Hombres,4050,563624,0.72,3.5867000000000004,9.4739
Enfermedad crónica de amígdalas,Islas Baleares,Mujeres,2450,564868,0.43,3.5867000000000004,9.4739
Enfermedad crónica de amígdalas,Las Palmas,Hombres,3570,552051,0.65,2.7031,13.561789999999998
Enfermedad crónica de amígdalas,Las Palmas,Mujeres,3020,553528,0.55,2.7031,13.561789999999998
Enfermedad crónica de amígdalas,Santa Cruz de Tenerife,Hombres,4810,498376,0.97,3.3425,12.56768
Enfermedad crónica de amígdalas,Santa Cruz de Tenerife,Mujeres,4930,511278,0.96,3.3425,12.56768
Enfermedad crónica de amígdalas,Cantabria,Hombres,2230,283310,0.79,2.639,11.08165
Enfermedad crónica de amígdalas,Cantabria,Mujeres,1740,298111,0.58,2.639,11.08165
Enfermedad crónica de amígdalas,Ávila,Hombres,630,81528,0.77,1.3261,9.58018
Enfermedad crónica de amígdalas,Ávila,Mujeres,410,80254,0.51,1.3261,9.58018
Enfermedad crónica de amígdalas,Burgos,Hombres,1680,179586,0.94,0.8146,8.36008
Enfermedad crónica de amígdalas,Burgos,Mujeres,1930,178830,1.08,0.8146,8.36008
Enfermedad crónica de amígdalas,León,Hombres,1030,228596,0.45,1.2841000000000002,10.09803
Enfermedad crónica de amígdalas,León,Mujeres,1020,240041,0.42,1.2841000000000002,10.09803
Enfermedad crónica de amígdalas,Palencia,Hombres,1920,80906,2.37,2.2129,7.64188
Enfermedad crónica de amígdalas,Palencia,Mujeres,1560,82315,1.9,2.2129,7.64188
Enfermedad crónica de amígdalas,Salamanca,Hombres,860,163671,0.53,1.8437,10.782040000000002
Enfermedad crónica de amígdalas,Salamanca,Mujeres,740,172112,0.43,1.8437,10.782040000000002
Enfermedad crónica de amígdalas,Segovia,Hombres,1170,78094,1.5,0.8886,8.5378
Enfermedad crónica de amígdalas,Segovia,Mujeres,1020,76760,1.33,0.8886,8.5378
Enfermedad crónica de amígdalas,Soria,Hombres,850,45413,1.87,1.4070999999999998,9.81445
Enfermedad crónica de amígdalas,Soria,Mujeres,930,44201,2.1,1.4070999999999998,9.81445
Enfermedad crónica de amígdalas,Valladolid,Hombres,3370,255617,1.32,1.1226,11.32234
Enfermedad crónica de amígdalas,Valladolid,Mujeres,3030,267368,1.13,1.1226,11.32234
Enfermedad crónica de amígdalas,Zamora,Hombres,1280,88386,1.45,1.7567000000000002,7.01661
Enfermedad crónica de amígdalas,Zamora,Mujeres,1290,89857,1.44,1.7567000000000002,7.01661
Enfermedad crónica de amígdalas,Albacete,Hombres,1420,195065,0.73,3.57,13.729389999999999
Enfermedad crónica de amígdalas,Albacete,Mujeres,930,195160,0.48,3.57,13.729389999999999
Enfermedad crónica de amígdalas,Ciudad Real,Hombres,2140,249943,0.86,2.9219,14.516449999999999
Enfermedad crónica de amígdalas,Ciudad Real,Mujeres,1510,254460,0.59,2.9219,14.516449999999999
Enfermedad crónica de amígdalas,Cuenca,Hombres,410,101107,0.41,2.7031,13.68019
Enfermedad crónica de amígdalas,Cuenca,Mujeres,440,99424,0.44,2.7031,13.68019
Enfermedad crónica de amígdalas,Guadalajara,Hombres,1030,129488,0.8,3.001,7.8955400000000004
Enfermedad crónica de amígdalas,Guadalajara,Mujeres,800,125754,0.64,3.001,7.8955400000000004
Enfermedad crónica de amígdalas,Toledo,Hombres,1880,348779,0.54,1.5317,12.257039999999998
Enfermedad crónica de amígdalas,Toledo,Mujeres,1860,342242,0.54,1.5317,12.257039999999998
Enfermedad crónica de amígdalas,Barcelona,Hombres,1204,2682414,0.04,5.224500000000001,14.669929999999999
Enfermedad crónica de amígdalas,Barcelona,Mujeres,1146,2824998,0.04,5.224500000000001,14.669929999999999
Enfermedad crónica de amígdalas,Girona,Hombres,1950,375447,0.52,3.204,11.56429
Enfermedad crónica de amígdalas,Girona,Mujeres,1670,375021,0.45,3.204,11.56429
Enfermedad crónica de amígdalas,Lleida,Hombres,840,218048,0.39,2.4934,10.88404
Enfermedad crónica de amígdalas,Lleida,Mujeres,710,211773,0.34,2.4934,10.88404
Enfermedad crónica de amígdalas,Tarragona,Hombres,1870,396462,0.47,4.0922,10.85779
Enfermedad crónica de amígdalas,Tarragona,Mujeres,1750,396615,0.44,4.0922,10.85779
Enfermedad crónica de amígdalas,Alicante,Hombres,5640,911889,0.62,2.7977000000000003,10.15449
Enfermedad crónica de amígdalas,Alicante,Mujeres,4830,924826,0.52,2.7977000000000003,10.15449
Enfermedad crónica de amígdalas,Castellón,Hombres,2920,285975,1.02,2.1235,9.37764
Enfermedad crónica de amígdalas,Castellón,Mujeres,2770,289458,0.96,2.1235,9.37764
Enfermedad crónica de amígdalas,Valencia,Hombres,1316,1242756,0.11,3.0787999999999998,9.73823
Enfermedad crónica de amígdalas,Valencia,Mujeres,1102,1288917,0.09,3.0787999999999998,9.73823
Enfermedad crónica de amígdalas,Badajoz,Hombres,3790,336579,1.13,1.2852000000000001,9.2759
Enfermedad crónica de amígdalas,Badajoz,Mujeres,2980,342463,0.87,1.2852000000000001,9.2759
Enfermedad crónica de amígdalas,Cáceres,Hombres,2940,199287,1.48,1.2719000000000003,8.20077
Enfermedad crónica de amígdalas,Cáceres,Mujeres,2520,200779,1.26,1.2719000000000003,8.20077
Enfermedad crónica de amígdalas,A Coruña,Hombres,3270,538051,0.61,7.862,12.24024
Enfermedad crónica de amígdalas,A Coruña,Mujeres,3480,582251,0.6,7.862,12.24024
Enfermedad crónica de amígdalas,Lugo,Hombres,890,161630,0.55,11.56,8.82603
Enfermedad crónica de amígdalas,Lugo,Mujeres,960,171522,0.56,11.56,8.82603
Enfermedad crónica de amígdalas,Ourense,Hombres,1510,149987,1.01,11.611600000000001,9.981639999999999
Enfermedad crónica de amígdalas,Ourense,Mujeres,1370,161398,0.85,11.611600000000001,9.981639999999999
Enfermedad crónica de amígdalas,Pontevedra,Hombres,5390,457791,1.18,11.84,12.974300000000001
Enfermedad crónica de amígdalas,Pontevedra,Mujeres,3860,486325,0.79,11.84,12.974300000000001
Enfermedad crónica de amígdalas,Madrid,Hombres,2232,3099759,0.07,2.7293,11.708450000000001
Enfermedad crónica de amígdalas,Madrid,Mujeres,1996,3359538,0.06,2.7293,11.708450000000001
Enfermedad crónica de amígdalas,Murcia,Hombres,8810,739790,1.19,1.776,13.218179999999998
Enfermedad crónica de amígdalas,Murcia,Mujeres,6780,735485,0.92,1.776,13.218179999999998
Enfermedad crónica de amígdalas,Navarra,Hombres,3700,318413,1.16,1.2567,8.64833
Enfermedad crónica de amígdalas,Navarra,Mujeres,3100,323662,0.96,1.2567,8.64833
Enfermedad crónica de amígdalas,Álava,Hombres,1450,160464,0.9,3.5276,8.20567
