Diagnóstico,Provincia,Sexo,Hospitalizaciones,Habitantes,Porcentaje_H,Metales Pesados,Indice_Contaminación
9,8,0,3192,179586,1.78,0.8146,8.3601
9,8,1,4273,178830,2.39,0.8146,8.3601
9,26,0,8964,228596,3.92,1.2841,10.098
9,26,1,8692,240041,3.62,1.2841,10.098
9,34,0,192,80906,0.24,2.2129,7.6419
9,34,1,3069,82315,3.73,2.2129,7.6419
9,36,0,1698,163671,1.04,1.8437,10.782
9,36,1,2113,172112,1.23,1.8437,10.782
9,38,0,7840,78094,10.04,0.8886,8.5378
9,38,1,1473,76760,1.92,0.8886,8.5378
9,40,0,5110,45413,11.25,1.4071,9.8145
9,40,1,5350,44201,12.1,1.4071,9.8145
9,45,0,1863,255617,0.73,1.1226,11.3223
9,45,1,2834,267368,1.06,1.1226,11.3223
9,46,0,1414,88386,1.6,1.7567,7.0166
9,46,1,2235,89857,2.49,1.7567,7.0166
9,1,0,2076,195065,1.06,3.57,13.7294
9,1,1,2678,195160,1.37,3.57,13.7294
9,11,0,3619,249943,1.45,2.9219,14.5164
9,11,1,535,254460,0.21,2.9219,14.5164
9,12,0,1967,101107,1.95,2.7031,13.6802
9,12,1,2547,99424,2.56,2.7031,13.6802
9,19,0,1316,129488,1.02,3.001,7.8955
9,19,1,1416,125754,1.13,3.001,7.8955
9,43,0,7252,348779,2.08,1.5317,12.257
9,43,1,10169,342242,2.97,1.5317,12.257
9,6,0,28552,2682414,1.06,5.2245,14.6699
9,6,1,3967,2824998,0.14,5.2245,14.6699
9,17,0,4321,375447,1.15,3.204,11.5643
9,17,1,5512,375021,1.47,3.204,11.5643
9,27,0,4108,218048,1.88,2.4934,10.884
9,27,1,5067,211773,2.39,2.4934,10.884
9,41,0,5281,396462,1.33,4.0922,10.8578
9,41,1,6146,396615,1.55,4.0922,10.8578
9,2,0,7266,911889,0.8,2.7977,10.1545
9,2,1,9392,924826,1.02,2.7977,10.1545
9,10,0,2125,285975,0.74,2.1235,9.3776
9,10,1,2898,289458,1.0,2.1235,9.3776
9,44,0,8558,1242756,0.69,3.0788,9.7382
9,44,1,9918,1288917,0.77,3.0788,9.7382
9,5,0,3126,336579,0.93,1.2852,9.2759
9,5,1,3513,342463,1.03,1.2852,9.2759
9,13,0,2687,199287,1.35,1.2719,8.2008
9,13,1,3061,200779,1.52,1.2719,8.2008
9,0,0,738,538051,0.14,7.862,12.2402
9,0,1,8409,582251,1.44,7.862,12.2402
9,28,0,3162,161630,1.96,11.56,8.826
9,28,1,4021,171522,2.34,11.56,8.826
9,33,0,727,149987,0.48,11.6116,9.9816
9,33,1,8447,161398,5.23,11.6116,9.9816
9,35,0,12262,457791,2.68,11.84,12.9743
9,35,1,17278,486325,3.55,11.84,12.9743
9,29,0,39007,3099759,1.26,2.7293,11.7085
9,29,1,56567,3359538,1.68,2.7293,11.7085
9,30,0,9371,739790,1.27,1.776,13.2182
9,30,1,12066,735485,1.64,1.776,13.2182
9,32,0,2044,318413,0.64,1.2567,8.6483
9,32,1,2484,323662,0.77,1.2567,8.6483
9,48,0,111,160464,0.07,3.5276,8.2057
9,48,1,1554,164786,0.94,3.5276,8.2057
9,7,0,6447,550727,1.17,8.0663,10.4657
9,7,1,9313,590837,1.58,8.0663,10.4657
9,16,0,229,347903,0.07,2.6339,9.1672
9,16,1,2744,365227,0.75,2.6339,9.1672
9,24,0,3542,155178,2.28,2.7031,9.2962
9,24,1,4774,158958,3.0,2.7031,9.2962
3,3,0,1330,358283,0.37,6.0932,12.0095
3,3,1,1420,346588,0.41,6.0932,12.0095
3,14,0,3110,616604,0.5,7.8347,15.0036
3,14,1,3100,627486,0.49,7.8347,15.0036
3,15,0,1110,386664,0.29,4.2234,15.6578
3,15,1,600,401071,0.15,4.2234,15.6578
3,18,0,740,452594,0.16,4.1193,18.0107
3,18,1,810,462186,0.18,4.1193,18.0107
3,20,0,1410,257798,0.55,5.3092,16.1187
3,20,1,1350,261346,0.52,5.3092,16.1187
3,23,0,1290,318853,0.4,7.154,21.7927
3,23,1,1170,323662,0.36,7.154,21.7927
3,31,0,3810,808312,0.47,5.836,13.8436
3,31,1,4790,835835,0.57,5.836,13.8436
3,39,0,4760,948130,0.5,3.043,18.485
3,39,1,4190,988605,0.42,3.043,18.485
3,21,0,920,111632,0.82,2.7031,10.6076
3,21,1,800,109117,0.73,2.7031,10.6076
3,42,0,780,68634,1.14,2.7031,7.9853
3,42,1,450,66690,0.67,2.7031,7.9853
3,47,0,5500,470488,1.17,2.8234,12.3938
3,47,1,3850,488850,0.79,2.8234,12.3938
3,4,0,1310,493967,0.27,2.9155,13.1716
3,4,1,1600,539583,0.3,2.9155,13.1716
3,22,0,4050,563624,0.72,3.5867,9.4739
3,22,1,2450,564868,0.43,3.5867,9.4739
3,25,0,3570,552051,0.65,2.7031,13.5618
3,25,1,3020,553528,0.55,2.7031,13.5618
3,37,0,4810,498376,0.97,3.3425,12.5677
3,37,1,4930,511278,0.96,3.3425,12.5677
3,9,0,2230,283310,0.79,2.639,11.0816
3,9,1,1740,298111,0.58,2.639,11.0816
3,49,0,630,81528,0.77,1.3261,9.5802
3,49,1,410,80254,0.51,1.3261,9.5802
3,8,0,1680,179586,0.94,0.8146,8.3601
3,8,1,1930,178830,1.08,0.8146,8.3601
3,26,0,1030,228596,0.45,1.2841,10.098
3,26,1,1020,240041,0.42,1.2841,10.098
3,34,0,1920,80906,2.37,2.2129,7.6419
3,34,1,1560,82315,1.9,2.2129,7.6419
3,36,0,860,163671,0.53,1.8437,10.782
3,36,1,740,172112,0.43,1.8437,10.782
3,38,0,1170,78094,1.5,0.8886,8.5378
3,38,1,1020,76760,1.33,0.8886,8.5378
3,40,0,850,45413,1.87,1.4071,9.8145
3,40,1,930,44201,2.1,1.4071,9.8145
3,45,0,3370,255617,1.32,1.1226,11.3223
3,45,1,3030,267368,1.13,1.1226,11.3223
3,46,0,1280,88386,1.45,1.7567,7.0166
3,46,1,1290,89857,1.44,1.7567,7.0166
3,1,0,1420,195065,0.73,3.57,13.7294
3,1,1,930,195160,0.48,3.57,13.7294
3,11,0,2140,249943,0.86,2.9219,14.5164
3,11,1,1510,254460,0.59,2.9219,14.5164
3,12,0,410,101107,0.41,2.7031,13.6802
3,12,1,440,99424,0.44,2.7031,13.6802
3,19,0,1030,129488,0.8,3.001,7.8955
3,19,1,800,125754,0.64,3.001,7.8955
3,43,0,1880,348779,0.54,1.5317,12.257
3,43,1,1860,342242,0.54,1.5317,12.257
3,6,0,1204,2682414,0.04,5.2245,14.6699
3,6,1,1146,2824998,0.04,5.2245,14.6699
3,17,0,1950,375447,0.52,3.204,11.5643
3,17,1,1670,375021,0.45,3.204,11.5643
3,27,0,840,218048,0.39,2.4934,10.884
3,27,1,710,211773,0.34,2.4934,10.884
3,41,0,1870,396462,0.47,4.0922,10.8578
3,41,1,1750,396615,0.44,4.0922,10.8578
3,2,0,5640,911889,0.62,2.7977,10.1545
3,2,1,4830,924826,0.52,2.7977,10.1545
3,10,0,2920,285975,1.02,2.1235,9.3776
3,10,1,2770,289458,0.96,2.1235,9.3776
3,44,0,1316,1242756,0.11,3.0788,9.7382
3,44,1,1102,1288917,0.09,3.0788,9.7382
3,5,0,3790,336579,1.13,1.2852,9.2759
3,5,1,2980,342463,0.87,1.2852,9.2759
3,13,0,2940,199287,1.48,1.2719,8.2008
3,13,1,2520,200779,1.26,1.2719,8.2008
3,0,0,3270,538051,0.61,7.862,12.2402
3,0,1,3480,582251,0.6,7.862,12.2402
3,28,0,890,161630,0.55,11.56,8.826
3,28,1,960,171522,0.56,11.56,8.826
3,33,0,1510,149987,1.01,11.6116,9.9816
3,33,1,1370,161398,0.85,11.6116,9.9816
3,35,0,5390,457791,1.18,11.84,12.9743
3,35,1,3860,486325,0.79,11.84,12.9743
3,29,0,2232,3099759,0.07,2.7293,11.7085
3,29,1,1996,3359538,0.06,2.7293,11.7085
3,30,0,8810,739790,1.19,1.776,13.2182
3,30,1,6780,735485,0.92,1.776,13.2182
3,32,0,3700,318413,1.16,1.2567,8.6483
3,32,1,3100,323662,0.96,1.2567,8.6483
3,48,0,1450,160464,0.9,3.5276,8.2057
3,48,1,1220,164786,0.74,3.5276,8.2057
3,7,0,3760,550727,0.68,8.0663,10.4657
3,7,1,3430,590837,0.58,8.0663,10.4657
3,16,0,2920,347903,0.84,2.6339,9.1672
3,16,1,2000,365227,0.55,2.6339,9.1672
3,24,0,1890,155178,1.22,2.7031,9.2962
3,24,1,1390,158958,0.87,2.7031,9.2962
5,3,0,7660,358283,2.14,6.0932,12.0095
5,3,1,3130,346588,0.9,6.0932,12.0095
5,14,0,1419,616604,0.23,7.8347,15.0036
5,14,1,1007,627486,0.16,7.8347,15.0036
5,15,0,5690,386664,1.47,4.2234,15.6578
5,15,1,4760,401071,1.19,4.2234,15.6578
5,18,0,9470,452594,2.09,4.1193,18.0107
5,18,1,5850,462186,1.27,4.1193,18.0107
5,20,0,7080,257798,2.75,5.3092,16.1187
5,20,1,3660,261346,1.4,5.3092,16.1187
5,23,0,6440,318853,2.02,7.154,21.7927
5,23,1,4230,323662,1.31,7.154,21.7927
5,31,0,1964,808312,0.24,5.836,13.8436
5,31,1,1425,835835,0.17,5.836,13.8436
5,39,0,2295,948130,0.24,3.043,18.485
5,39,1,1326,988605,0.13,3.043,18.485
5,21,0,4160,111632,3.73,2.7031,10.6076
5,21,1,1780,109117,1.63,2.7031,10.6076
5,42,0,2510,68634,3.66,2.7031,7.9853
5,42,1,1040,66690,1.56,2.7031,7.9853
5,47,0,169,470488,0.04,2.8234,12.3938
5,47,1,1108,488850,0.23,2.8234,12.3938
5,4,0,1302,493967,0.26,2.9155,13.1716
5,4,1,8600,539583,1.59,2.9155,13.1716
5,22,0,1404,563624,0.25,3.5867,9.4739
5,22,1,7700,564868,1.36,3.5867,9.4739
5,25,0,1554,552051,0.28,2.7031,13.5618
5,25,1,7930,553528,1.43,2.7031,13.5618
5,37,0,1178,498376,0.24,3.3425,12.5677
5,37,1,6550,511278,1.28,3.3425,12.5677
5,9,0,6570,283310,2.32,2.639,11.0816
5,9,1,3130,298111,1.05,2.639,11.0816
5,49,0,3140,81528,3.85,1.3261,9.5802
5,49,1,2100,80254,2.62,1.3261,9.5802
5,8,0,1172,179586,0.65,0.8146,8.3601
5,8,1,5120,178830,2.86,0.8146,8.3601
5,26,0,5260,228596,2.3,1.2841,10.098
5,26,1,3390,240041,1.41,1.2841,10.098
5,34,0,4790,80906,5.92,2.2129,7.6419
5,34,1,2940,82315,3.57,2.2129,7.6419
5,36,0,2650,163671,1.62,1.8437,10.782
5,36,1,2030,172112,1.18,1.8437,10.782
5,38,0,4040,78094,5.17,0.8886,8.5378
5,38,1,2100,76760,2.74,0.8886,8.5378
5,40,0,2950,45413,6.5,1.4071,9.8145
5,40,1,1010,44201,2.29,1.4071,9.8145
5,45,0,1209,255617,0.47,1.1226,11.3223
5,45,1,8270,267368,3.09,1.1226,11.3223
5,46,0,6160,88386,6.97,1.7567,7.0166
5,46,1,3750,89857,4.17,1.7567,7.0166
5,1,0,3270,195065,1.68,3.57,13.7294
5,1,1,2720,195160,1.39,3.57,13.7294
5,11,0,7020,249943,2.81,2.9219,14.5164
5,11,1,4380,254460,1.72,2.9219,14.5164
5,12,0,1630,101107,1.61,2.7031,13.6802
5,12,1,1620,99424,1.63,2.7031,13.6802
5,19,0,1630,129488,1.26,3.001,7.8955
5,19,1,1110,125754,0.88,3.001,7.8955
5,43,0,8250,348779,2.37,1.5317,12.257
5,43,1,3580,342242,1.05,1.5317,12.257
5,6,0,541,2682414,0.02,5.2245,14.6699
5,6,1,3734,2824998,0.13,5.2245,14.6699
5,17,0,7310,375447,1.95,3.204,11.5643
5,17,1,3610,375021,0.96,3.204,11.5643
5,27,0,3370,218048,1.55,2.4934,10.884
5,27,1,2960,211773,1.4,2.4934,10.884
5,41,0,9220,396462,2.33,4.0922,10.8578
5,41,1,5620,396615,1.42,4.0922,10.8578
5,2,0,1582,911889,0.17,2.7977,10.1545
5,2,1,1014,924826,0.11,2.7977,10.1545
5,10,0,3340,285975,1.17,2.1235,9.3776
5,10,1,1710,289458,0.59,2.1235,9.3776
5,44,0,2493,1242756,0.2,3.0788,9.7382
5,44,1,1892,1288917,0.15,3.0788,9.7382
5,5,0,1024,336579,0.3,1.2852,9.2759
5,5,1,5790,342463,1.69,1.2852,9.2759
5,13,0,8830,199287,4.43,1.2719,8.2008
5,13,1,4950,200779,2.47,1.2719,8.2008
5,0,0,1194,538051,0.22,7.862,12.2402
5,0,1,9390,582251,1.61,7.862,12.2402
5,28,0,3840,161630,2.38,11.56,8.826
5,28,1,2930,171522,1.71,11.56,8.826
5,33,0,6920,149987,4.61,11.6116,9.9816
5,33,1,3850,161398,2.39,11.6116,9.9816
5,35,0,1485,457791,0.32,11.84,12.9743
5,35,1,9830,486325,2.02,11.84,12.9743
5,29,0,6585,3099759,0.21,2.7293,11.7085
5,29,1,4965,3359538,0.15,2.7293,11.7085
5,30,0,1936,739790,0.26,1.776,13.2182
5,30,1,1239,735485,0.17,1.776,13.2182
5,32,0,9300,318413,2.92,1.2567,8.6483
5,32,1,5380,323662,1.66,1.2567,8.6483
5,48,0,5110,160464,3.18,3.5276,8.2057
5,48,1,3310,164786,2.01,3.5276,8.2057
5,7,0,1566,550727,0.28,8.0663,10.4657
5,7,1,9690,590837,1.64,8.0663,10.4657
5,16,0,1016,347903,0.29,2.6339,9.1672
5,16,1,5850,365227,1.6,2.6339,9.1672
5,24,0,3000,155178,1.93,2.7031,9.2962
5,24,1,4200,158958,2.64,2.7031,9.2962
2,3,0,7832,358283,2.19,6.0932,12.0095
2,3,1,1284,346588,0.37,6.0932,12.0095
2,14,0,7559,616604,1.23,7.8347,15.0036
2,14,1,2195,627486,0.35,7.8347,15.0036
2,15,0,7672,386664,1.98,4.2234,15.6578
2,15,1,2083,401071,0.52,4.2234,15.6578
2,18,0,4742,452594,1.05,4.1193,18.0107
2,18,1,1197,462186,0.26,4.1193,18.0107
2,20,0,3658,257798,1.42,5.3092,16.1187
2,20,1,1188,261346,0.45,5.3092,16.1187
2,23,0,4961,318853,1.56,7.154,21.7927
2,23,1,1043,323662,0.32,7.154,21.7927
2,31,0,9921,808312,1.23,5.836,13.8436
2,31,1,343,835835,0.04,5.836,13.8436
2,39,0,12135,948130,1.28,3.043,18.485
2,39,1,3171,988605,0.32,3.043,18.485
2,21,0,4008,111632,3.59,2.7031,10.6076
2,21,1,1011,109117,0.93,2.7031,10.6076
2,42,0,219,68634,0.32,2.7031,7.9853
2,42,1,5960,66690,8.94,2.7031,7.9853
2,47,0,18666,470488,3.97,2.8234,12.3938
2,47,1,6928,488850,1.42,2.8234,12.3938
2,4,0,20641,493967,4.18,2.9155,13.1716
2,4,1,5415,539583,1.0,2.9155,13.1716
2,22,0,17637,563624,3.13,3.5867,9.4739
2,22,1,7359,564868,1.3,3.5867,9.4739
2,25,0,9758,552051,1.77,2.7031,13.5618
2,25,1,5134,553528,0.93,2.7031,13.5618
2,37,0,1478,498376,0.3,3.3425,12.5677
2,37,1,5881,511278,1.15,3.3425,12.5677
2,9,0,10255,283310,3.62,2.639,11.0816
2,9,1,3425,298111,1.15,2.639,11.0816
2,49,0,3731,81528,4.58,1.3261,9.5802
2,49,1,9150,80254,11.4,1.3261,9.5802
2,8,0,7989,179586,4.45,0.8146,8.3601
2,8,1,2488,178830,1.39,0.8146,8.3601
2,26,0,6557,228596,2.87,1.2841,10.098
2,26,1,1599,240041,0.67,1.2841,10.098
2,34,0,3869,80906,4.78,2.2129,7.6419
2,34,1,1239,82315,1.51,2.2129,7.6419
2,36,0,284,163671,0.17,1.8437,10.782
2,36,1,6960,172112,4.04,1.8437,10.782
2,38,0,3019,78094,3.87,0.8886,8.5378
2,38,1,7500,76760,9.77,0.8886,8.5378
2,40,0,138,45413,0.3,1.4071,9.8145
2,40,1,2410,44201,5.45,1.4071,9.8145
2,45,0,6618,255617,2.59,1.1226,11.3223
2,45,1,1889,267368,0.71,1.1226,11.3223
2,46,0,4257,88386,4.82,1.7567,7.0166
2,46,1,5090,89857,5.66,1.7567,7.0166
2,1,0,4251,195065,2.18,3.57,13.7294
2,1,1,6920,195160,3.55,3.57,13.7294
2,11,0,902,249943,0.36,2.9219,14.5164
2,11,1,2348,254460,0.92,2.9219,14.5164
2,12,0,3587,101107,3.55,2.7031,13.6802
2,12,1,6650,99424,6.69,2.7031,13.6802
2,19,0,3279,129488,2.53,3.001,7.8955
2,19,1,8710,125754,6.93,3.001,7.8955
2,43,0,11683,348779,3.35,1.5317,12.257
2,43,1,2265,342242,0.66,1.5317,12.257
2,6,0,103538,2682414,3.86,5.2245,14.6699
2,6,1,39274,2824998,1.39,5.2245,14.6699
2,17,0,8885,375447,2.37,3.204,11.5643
2,17,1,3338,375021,0.89,3.204,11.5643
2,27,0,7969,218048,3.65,2.4934,10.884
2,27,1,4095,211773,1.93,2.4934,10.884
2,41,0,15217,396462,3.84,4.0922,10.8578
2,41,1,7513,396615,1.89,4.0922,10.8578
2,2,0,19442,911889,2.13,2.7977,10.1545
2,2,1,6038,924826,0.65,2.7977,10.1545
2,10,0,7913,285975,2.77,2.1235,9.3776
2,10,1,1989,289458,0.69,2.1235,9.3776
2,44,0,20409,1242756,1.64,3.0788,9.7382
2,44,1,6889,1288917,0.53,3.0788,9.7382
2,5,0,9254,336579,2.75,1.2852,9.2759
2,5,1,1699,342463,0.5,1.2852,9.2759
2,13,0,4435,199287,2.23,1.2719,8.2008
2,13,1,3870,200779,1.93,1.2719,8.2008
2,0,0,20781,538051,3.86,7.862,12.2402
2,0,1,5142,582251,0.88,7.862,12.2402
2,28,0,5704,161630,3.53,11.56,8.826
2,28,1,1653,171522,0.96,11.56,8.826
2,33,0,9303,149987,6.2,11.6116,9.9816
2,33,1,3894,161398,2.41,11.6116,9.9816
2,35,0,15805,457791,3.45,11.84,12.9743
2,35,1,6952,486325,1.43,11.84,12.9743
2,29,0,98888,3099759,3.19,2.7293,11.7085
2,29,1,40951,3359538,1.22,2.7293,11.7085
2,30,0,20111,739790,2.72,1.776,13.2182
2,30,1,484,735485,0.07,1.776,13.2182
2,32,0,7977,318413,2.51,1.2567,8.6483
2,32,1,3104,323662,0.96,1.2567,8.6483
2,48,0,6341,160464,3.95,3.5276,8.2057
2,48,1,208,164786,0.13,3.5276,8.2057
2,7,0,13477,550727,2.45,8.0663,10.4657
2,7,1,5279,590837,0.89,8.0663,10.4657
2,16,0,7819,347903,2.25,2.6339,9.1672
2,16,1,3573,365227,0.98,2.6339,9.1672
2,24,0,5871,155178,3.78,2.7031,9.2962
2,24,1,2075,158958,1.31,2.7031,9.2962
0,3,0,5090,358283,1.42,6.0932,12.0095
0,3,1,1013,346588,0.29,6.0932,12.0095
0,14,0,4180,616604,0.68,7.8347,15.0036
0,14,1,1082,627486,0.17,7.8347,15.0036
0,15,0,2420,386664,0.63,4.2234,15.6578
0,15,1,8410,401071,2.1,4.2234,15.6578
0,18,0,3940,452594,0.87,4.1193,18.0107
0,18,1,1654,462186,0.36,4.1193,18.0107
0,20,0,1470,257798,0.57,5.3092,16.1187
0,20,1,5240,261346,2.01,5.3092,16.1187
0,23,0,2200,318853,0.69,7.154,21.7927
0,23,1,5120,323662,1.58,7.154,21.7927
0,31,0,5810,808312,0.72,5.836,13.8436
0,31,1,214,835835,0.03,5.836,13.8436
0,39,0,4500,948130,0.47,3.043,18.485
0,39,1,182,988605,0.02,3.043,18.485
0,21,0,680,111632,0.61,2.7031,10.6076
0,21,1,4530,109117,4.15,2.7031,10.6076
0,42,0,1770,68634,2.58,2.7031,7.9853
0,42,1,3050,66690,4.57,2.7031,7.9853
0,47,0,4690,470488,1.0,2.8234,12.3938
0,47,1,2774,488850,0.57,2.8234,12.3938
0,4,0,2489,493967,0.5,2.9155,13.1716
0,4,1,7208,539583,1.34,2.9155,13.1716
0,22,0,6820,563624,1.21,3.5867,9.4739
0,22,1,2886,564868,0.51,3.5867,9.4739
0,25,0,8990,552051,1.63,2.7031,13.5618
0,25,1,192,553528,0.03,2.7031,13.5618
0,37,0,6100,498376,1.22,3.3425,12.5677
0,37,1,2271,511278,0.44,3.3425,12.5677
0,9,0,4500,283310,1.59,2.639,11.0816
0,9,1,1734,298111,0.58,2.639,11.0816
0,49,0,1300,81528,1.59,1.3261,9.5802
0,49,1,4780,80254,5.96,1.3261,9.5802
0,8,0,5940,179586,3.31,0.8146,8.3601
0,8,1,1251,178830,0.7,0.8146,8.3601
0,26,0,1350,228596,0.59,1.2841,10.098
0,26,1,9010,240041,3.75,1.2841,10.098
0,34,0,1110,80906,1.37,2.2129,7.6419
0,34,1,6630,82315,8.05,2.2129,7.6419
0,36,0,6810,163671,4.16,1.8437,10.782
0,36,1,8040,172112,4.67,1.8437,10.782
0,38,0,390,78094,0.5,0.8886,8.5378
0,38,1,2020,76760,2.63,0.8886,8.5378
0,40,0,810,45413,1.78,1.4071,9.8145
0,40,1,4800,44201,10.86,1.4071,9.8145
0,45,0,1650,255617,0.65,1.1226,11.3223
0,45,1,8830,267368,3.3,1.1226,11.3223
0,46,0,2980,88386,3.37,1.7567,7.0166
0,46,1,4900,89857,5.45,1.7567,7.0166
0,1,0,640,195065,0.33,3.57,13.7294
0,1,1,3180,195160,1.63,3.57,13.7294
0,11,0,3480,249943,1.39,2.9219,14.5164
0,11,1,1028,254460,0.4,2.9219,14.5164
0,12,0,710,101107,0.7,2.7031,13.6802
0,12,1,2210,99424,2.22,2.7031,13.6802
0,19,0,1450,129488,1.12,3.001,7.8955
0,19,1,2610,125754,2.08,3.001,7.8955
0,43,0,5960,348779,1.71,1.5317,12.257
0,43,1,1542,342242,0.45,1.5317,12.257
0,6,0,3607,2682414,0.13,5.2245,14.6699
0,6,1,17233,2824998,0.61,5.2245,14.6699
0,17,0,3640,375447,0.97,3.204,11.5643
0,17,1,1295,375021,0.35,3.204,11.5643
0,27,0,1850,218048,0.85,2.4934,10.884
0,27,1,9030,211773,4.26,2.4934,10.884
0,41,0,3600,396462,0.91,4.0922,10.8578
0,41,1,2429,396615,0.61,4.0922,10.8578
0,2,0,8430,911889,0.92,2.7977,10.1545
0,2,1,3802,924826,0.41,2.7977,10.1545
0,10,0,3470,285975,1.21,2.1235,9.3776
0,10,1,9360,289458,3.23,2.1235,9.3776
0,44,0,1062,1242756,0.09,3.0788,9.7382
0,44,1,3345,1288917,0.26,3.0788,9.7382
0,5,0,3830,336579,1.14,1.2852,9.2759
0,5,1,1176,342463,0.34,1.2852,9.2759
0,13,0,2290,199287,1.15,1.2719,8.2008
0,13,1,4100,200779,2.04,1.2719,8.2008
0,0,0,1032,538051,0.19,7.862,12.2402
0,0,1,4182,582251,0.72,7.862,12.2402
0,28,0,2320,161630,1.44,11.56,8.826
0,28,1,4770,171522,2.78,11.56,8.826
0,33,0,3670,149987,2.45,11.6116,9.9816
0,33,1,124,161398,0.08,11.6116,9.9816
0,35,0,109,457791,0.02,11.84,12.9743
0,35,1,2847,486325,0.59,11.84,12.9743
0,29,0,4144,3099759,0.13,2.7293,11.7085
0,29,1,13736,3359538,0.41,2.7293,11.7085
0,30,0,9370,739790,1.27,1.776,13.2182
0,30,1,324,735485,0.04,1.776,13.2182
0,32,0,3350,318413,1.05,1.2567,8.6483
0,32,1,1578,323662,0.49,1.2567,8.6483
0,48,0,4580,160464,2.85,3.5276,8.2057
0,48,1,1171,164786,0.71,3.5276,8.2057
0,7,0,1271,550727,0.23,8.0663,10.4657
0,7,1,3831,590837,0.65,8.0663,10.4657
0,16,0,5980,347903,1.72,2.6339,9.1672
0,16,1,1643,365227,0.45,2.6339,9.1672
0,24,0,2340,155178,1.51,2.7031,9.2962
0,24,1,9150,158958,5.76,2.7031,9.2962
7,3,0,8866,358283,2.47,6.0932,12.0095
7,3,1,6226,346588,1.8,6.0932,12.0095
7,14,0,15722,616604,2.55,7.8347,15.0036
7,14,1,11239,627486,1.79,7.8347,15.0036
7,15,0,12016,386664,3.11,4.2234,15.6578
7,15,1,11785,401071,2.94,4.2234,15.6578
7,18,0,12521,452594,2.77,4.1193,18.0107
7,18,1,10558,462186,2.28,4.1193,18.0107
7,20,0,6385,257798,2.48,5.3092,16.1187
7,20,1,538,261346,0.21,5.3092,16.1187
7,23,0,9697,318853,3.04,7.154,21.7927
7,23,1,8047,323662,2.49,7.154,21.7927
7,31,0,15972,808312,1.98,5.836,13.8436
7,31,1,11611,835835,1.39,5.836,13.8436
7,39,0,19331,948130,2.04,3.043,18.485
7,39,1,16136,988605,1.63,3.043,18.485
7,21,0,3214,111632,2.88,2.7031,10.6076
7,21,1,3331,109117,3.05,2.7031,10.6076
7,42,0,2253,68634,3.28,2.7031,7.9853
7,42,1,1461,66690,2.19,2.7031,7.9853
7,47,0,13888,470488,2.95,2.8234,12.3938
7,47,1,12314,488850,2.52,2.8234,12.3938
7,4,0,23034,493967,4.66,2.9155,13.1716
7,4,1,23139,539583,4.29,2.9155,13.1716
7,22,0,13416,563624,2.38,3.5867,9.4739
7,22,1,11266,564868,1.99,3.5867,9.4739
7,25,0,16658,552051,3.02,2.7031,13.5618
7,25,1,15967,553528,2.88,2.7031,13.5618
7,37,0,21172,498376,4.25,3.3425,12.5677
7,37,1,24414,511278,4.78,3.3425,12.5677
7,9,0,9145,283310,3.23,2.639,11.0816
7,9,1,9416,298111,3.16,2.639,11.0816
7,49,0,5327,81528,6.53,1.3261,9.5802
7,49,1,5392,80254,6.72,1.3261,9.5802
7,8,0,6003,179586,3.34,0.8146,8.3601
7,8,1,5658,178830,3.16,0.8146,8.3601
7,26,0,594,228596,0.26,1.2841,10.098
7,26,1,5898,240041,2.46,1.2841,10.098
7,34,0,1529,80906,1.89,2.2129,7.6419
7,34,1,1505,82315,1.83,2.2129,7.6419
7,36,0,4219,163671,2.58,1.8437,10.782
7,36,1,371,172112,0.22,1.8437,10.782
7,38,0,1425,78094,1.82,0.8886,8.5378
7,38,1,182,76760,0.24,0.8886,8.5378
7,40,0,2753,45413,6.06,1.4071,9.8145
7,40,1,3295,44201,7.45,1.4071,9.8145
7,45,0,7865,255617,3.08,1.1226,11.3223
7,45,1,6999,267368,2.62,1.1226,11.3223
7,46,0,3173,88386,3.59,1.7567,7.0166
7,46,1,3018,89857,3.36,1.7567,7.0166
7,1,0,5108,195065,2.62,3.57,13.7294
7,1,1,5593,195160,2.87,3.57,13.7294
7,11,0,11462,249943,4.59,2.9219,14.5164
7,11,1,9965,254460,3.92,2.9219,14.5164
7,12,0,3699,101107,3.66,2.7031,13.6802
7,12,1,3102,99424,3.12,2.7031,13.6802
7,19,0,2624,129488,2.03,3.001,7.8955
7,19,1,2085,125754,1.66,3.001,7.8955
7,43,0,7719,348779,2.21,1.5317,12.257
7,43,1,7577,342242,2.21,1.5317,12.257
7,6,0,102348,2682414,3.82,5.2245,14.6699
7,6,1,100289,2824998,3.55,5.2245,14.6699
7,17,0,10051,375447,2.68,3.204,11.5643
7,17,1,9838,375021,2.62,3.204,11.5643
7,27,0,505,218048,0.23,2.4934,10.884
7,27,1,4313,211773,2.04,2.4934,10.884
7,41,0,14207,396462,3.58,4.0922,10.8578
7,41,1,13891,396615,3.5,4.0922,10.8578
7,2,0,22375,911889,2.45,2.7977,10.1545
7,2,1,19638,924826,2.12,2.7977,10.1545
7,10,0,7326,285975,2.56,2.1235,9.3776
7,10,1,6464,289458,2.23,2.1235,9.3776
7,44,0,33633,1242756,2.71,3.0788,9.7382
7,44,1,25114,1288917,1.95,3.0788,9.7382
7,5,0,15814,336579,4.7,1.2852,9.2759
7,5,1,1553,342463,0.45,1.2852,9.2759
7,13,0,52,199287,0.03,1.2719,8.2008
