Diagnóstico_ID,Año,Diagnóstico,Sexo,Provincia,Provincia_ID,Hospitalizaciones
4,2021,Neumonía,Hombres,Valencia,46,19919
4,2021,Neumonía,Hombres,Valladolid,47,6913
4,2021,Neumonía,Hombres,Zamora,49,1364
4,2021,Neumonía,Hombres,Zaragoza,50,964
4,2021,Neumonía,Hombres,Álava,1,2983
4,2021,Neumonía,Hombres,Ávila,5,1799
4,2021,Neumonía,Mujeres,A Coruña,15,6047
4,2021,Neumonía,Mujeres,Albacete,2,1778
4,2021,Neumonía,Mujeres,Alicante,3,8383
4,2021,Neumonía,Mujeres,Almería,4,2552
4,2021,Neumonía,Mujeres,Asturias,33,8074
4,2021,Neumonía,Mujeres,Badajoz,6,4514
4,2021,Neumonía,Mujeres,Barcelona,8,42011
4,2021,Neumonía,Mujeres,Bizkaia,48,552
4,2021,Neumonía,Mujeres,Burgos,9,2415
4,2021,Neumonía,Mujeres,Cantabria,39,2303
4,2021,Neumonía,Mujeres,Castellón,12,2639
4,2021,Neumonía,Mujeres,Ceuta,51,5130
4,2021,Neumonía,Mujeres,Ciudad Real,13,3015
4,2021,Neumonía,Mujeres,Cuenca,16,1208
4,2021,Neumonía,Mujeres,Cáceres,10,2398
4,2021,Neumonía,Mujeres,Cádiz,11,6864
4,2021,Neumonía,Mujeres,Córdoba,14,3803
4,2021,Neumonía,Mujeres,Gipuzkoa,20,3558
4,2021,Neumonía,Mujeres,Girona,17,3751
4,2021,Neumonía,Mujeres,Granada,18,3072
4,2021,Neumonía,Mujeres,Guadalajara,19,1441
4,2021,Neumonía,Mujeres,Huelva,21,1804
4,2021,Neumonía,Mujeres,Huesca,22,1069
4,2021,Neumonía,Mujeres,Islas Baleares,7,6333
4,2021,Neumonía,Mujeres,Jaén,23,3015
4,2021,Neumonía,Mujeres,La Rioja,26,2015
4,2021,Neumonía,Mujeres,Las Palmas,35,10271
4,2021,Neumonía,Mujeres,León,24,3531
4,2021,Neumonía,Mujeres,Lleida,25,3883
4,2021,Neumonía,Mujeres,Lugo,27,1776
4,2021,Neumonía,Mujeres,Madrid,28,31463
4,2021,Neumonía,Mujeres,Melilla,52,4200
4,2021,Neumonía,Mujeres,Murcia,30,7479
4,2021,Neumonía,Mujeres,Málaga,29,6888
4,2021,Neumonía,Mujeres,Navarra,31,2592
4,2021,Neumonía,Mujeres,Ourense,32,3061
4,2021,Neumonía,Mujeres,Palencia,34,1113
4,2021,Neumonía,Mujeres,Pontevedra,36,4832
4,2021,Neumonía,Mujeres,Salamanca,37,1074
4,2021,Neumonía,Mujeres,Santa Cruz de Tenerife,38,8859
4,2021,Neumonía,Mujeres,Segovia,40,8070
4,2021,Neumonía,Mujeres,Sevilla,41,7367
4,2021,Neumonía,Mujeres,Soria,42,6030
4,2021,Neumonía,Mujeres,Tarragona,43,7252
4,2021,Neumonía,Mujeres,Teruel,44,7890
4,2021,Neumonía,Mujeres,Toledo,45,3948
4,2021,Neumonía,Mujeres,Valencia,46,12816
4,2021,Neumonía,Mujeres,Valladolid,47,5257
4,2021,Neumonía,Mujeres,Zamora,49,8300
4,2021,Neumonía,Mujeres,Zaragoza,50,6584
4,2021,Neumonía,Mujeres,Álava,1,1652
4,2021,Neumonía,Mujeres,Ávila,5,8930
5,2021,Asma,Hombres,A Coruña,15,6720
5,2021,Asma,Hombres,Albacete,2,710
5,2021,Asma,Hombres,Alicante,3,6170
5,2021,Asma,Hombres,Almería,4,2090
5,2021,Asma,Hombres,Asturias,33,8810
5,2021,Asma,Hombres,Badajoz,6,1670
5,2021,Asma,Hombres,Barcelona,8,1981
5,2021,Asma,Hombres,Bizkaia,48,8480
5,2021,Asma,Hombres,Burgos,9,2640
5,2021,Asma,Hombres,Cantabria,39,2550
5,2021,Asma,Hombres,Castellón,12,2060
5,2021,Asma,Hombres,Ceuta,51,190
5,2021,Asma,Hombres,Ciudad Real,13,2700
5,2021,Asma,Hombres,Cuenca,16,130
5,2021,Asma,Hombres,Cáceres,10,270
5,2021,Asma,Hombres,Cádiz,11,2390
5,2021,Asma,Hombres,Córdoba,14,1970
5,2021,Asma,Hombres,Gipuzkoa,20,5310
5,2021,Asma,Hombres,Girona,17,1860
5,2021,Asma,Hombres,Granada,18,3000
5,2021,Asma,Hombres,Guadalajara,19,660
5,2021,Asma,Hombres,Huelva,21,340
5,2021,Asma,Hombres,Huesca,22,610
5,2021,Asma,Hombres,Islas Baleares,7,5820
5,2021,Asma,Hombres,Jaén,23,1090
5,2021,Asma,Hombres,La Rioja,26,710
5,2021,Asma,Hombres,Las Palmas,35,4640
5,2021,Asma,Hombres,León,24,2170
5,2021,Asma,Hombres,Lleida,25,1860
5,2021,Asma,Hombres,Lugo,27,1440
5,2021,Asma,Hombres,Madrid,28,243
5,2021,Asma,Hombres,Melilla,52,140
5,2021,Asma,Hombres,Murcia,30,4650
5,2021,Asma,Hombres,Málaga,29,2760
5,2021,Asma,Hombres,Navarra,31,2280
5,2021,Asma,Hombres,Ourense,32,2610
5,2021,Asma,Hombres,Palencia,34,1000
5,2021,Asma,Hombres,Pontevedra,36,7300
5,2021,Asma,Hombres,Salamanca,37,1870
5,2021,Asma,Hombres,Santa Cruz de Tenerife,38,2450
5,2021,Asma,Hombres,Segovia,40,910
5,2021,Asma,Hombres,Sevilla,41,2700
5,2021,Asma,Hombres,Soria,42,350
5,2021,Asma,Hombres,Tarragona,43,3380
5,2021,Asma,Hombres,Teruel,44,300
5,2021,Asma,Hombres,Toledo,45,2100
5,2021,Asma,Hombres,Valencia,46,5260
5,2021,Asma,Hombres,Valladolid,47,2260
5,2021,Asma,Hombres,Zamora,49,860
5,2021,Asma,Hombres,Zaragoza,50,2230
5,2021,Asma,Hombres,Álava,1,3200
5,2021,Asma,Hombres,Ávila,5,600
5,2021,Asma,Mujeres,A Coruña,15,2219
5,2021,Asma,Mujeres,Albacete,2,2440
5,2021,Asma,Mujeres,Alicante,3,1756
5,2021,Asma,Mujeres,Almería,4,3710
5,2021,Asma,Mujeres,Asturias,33,2757
5,2021,Asma,Mujeres,Badajoz,6,3930
5,2021,Asma,Mujeres,Barcelona,8,7506
5,2021,Asma,Mujeres,Bizkaia,48,2289
5,2021,Asma,Mujeres,Burgos,9,6920
5,2021,Asma,Mujeres,Cantabria,39,5430
5,2021,Asma,Mujeres,Castellón,12,7240
5,2021,Asma,Mujeres,Ceuta,51,1240
5,2021,Asma,Mujeres,Ciudad Real,13,5890
5,2021,Asma,Mujeres,Cuenca,16,1270
5,2021,Asma,Mujeres,Cáceres,10,2090
5,2021,Asma,Mujeres,Cádiz,11,6130
5,2021,Asma,Mujeres,Córdoba,14,3570
5,2021,Asma,Mujeres,Gipuzkoa,20,8550
5,2021,Asma,Mujeres,Girona,17,7250
5,2021,Asma,Mujeres,Granada,18,7460
5,2021,Asma,Mujeres,Guadalajara,19,1720
5,2021,Asma,Mujeres,Huelva,21,2920
5,2021,Asma,Mujeres,Huesca,22,1640
5,2021,Asma,Mujeres,Islas Baleares,7,173
5,2021,Asma,Mujeres,Jaén,23,3730
5,2021,Asma,Mujeres,La Rioja,26,3190
5,2021,Asma,Mujeres,Las Palmas,35,9180
5,2021,Asma,Mujeres,León,24,6770
5,2021,Asma,Mujeres,Lleida,25,5430
5,2021,Asma,Mujeres,Lugo,27,3120
5,2021,Asma,Mujeres,Madrid,28,7677
5,2021,Asma,Mujeres,Melilla,52,220
5,2021,Asma,Mujeres,Murcia,30,1385
5,2021,Asma,Mujeres,Málaga,29,7460
5,2021,Asma,Mujeres,Navarra,31,5900
5,2021,Asma,Mujeres,Ourense,32,8580
5,2021,Asma,Mujeres,Palencia,34,960
5,2021,Asma,Mujeres,Pontevedra,36,1253
5,2021,Asma,Mujeres,Salamanca,37,2330
5,2021,Asma,Mujeres,Santa Cruz de Tenerife,38,8110
5,2021,Asma,Mujeres,Segovia,40,2540
5,2021,Asma,Mujeres,Sevilla,41,7700
5,2021,Asma,Mujeres,Soria,42,1380
5,2021,Asma,Mujeres,Tarragona,43,9270
5,2021,Asma,Mujeres,Teruel,44,1500
5,2021,Asma,Mujeres,Toledo,45,4690
5,2021,Asma,Mujeres,Valencia,46,1987
5,2021,Asma,Mujeres,Valladolid,47,7320
5,2021,Asma,Mujeres,Zamora,49,2070
5,2021,Asma,Mujeres,Zaragoza,50,1005
5,2021,Asma,Mujeres,Álava,1,5740
5,2021,Asma,Mujeres,Ávila,5,2160
6,2021,EPOC y bronquitis,Hombres,A Coruña,15,13265
6,2021,EPOC y bronquitis,Hombres,Albacete,2,2888
6,2021,EPOC y bronquitis,Hombres,Alicante,3,11291
6,2021,EPOC y bronquitis,Hombres,Almería,4,3337
6,2021,EPOC y bronquitis,Hombres,Asturias,33,9278
6,2021,EPOC y bronquitis,Hombres,Badajoz,6,5676
6,2021,EPOC y bronquitis,Hombres,Barcelona,8,61831
6,2021,EPOC y bronquitis,Hombres,Bizkaia,48,9964
6,2021,EPOC y bronquitis,Hombres,Burgos,9,3164
6,2021,EPOC y bronquitis,Hombres,Cantabria,39,499
6,2021,EPOC y bronquitis,Hombres,Castellón,12,4234
6,2021,EPOC y bronquitis,Hombres,Ceuta,51,2900
6,2021,EPOC y bronquitis,Hombres,Ciudad Real,13,4125
6,2021,EPOC y bronquitis,Hombres,Cuenca,16,136
6,2021,EPOC y bronquitis,Hombres,Cáceres,10,2216
6,2021,EPOC y bronquitis,Hombres,Cádiz,11,5153
6,2021,EPOC y bronquitis,Hombres,Córdoba,14,3937
6,2021,EPOC y bronquitis,Hombres,Gipuzkoa,20,4419
6,2021,EPOC y bronquitis,Hombres,Girona,17,5243
6,2021,EPOC y bronquitis,Hombres,Granada,18,3155
6,2021,EPOC y bronquitis,Hombres,Guadalajara,19,1068
6,2021,EPOC y bronquitis,Hombres,Huelva,21,2017
6,2021,EPOC y bronquitis,Hombres,Huesca,22,2026
6,2021,EPOC y bronquitis,Hombres,Islas Baleares,7,11799
6,2021,EPOC y bronquitis,Hombres,Jaén,23,3288
6,2021,EPOC y bronquitis,Hombres,La Rioja,26,3148
6,2021,EPOC y bronquitis,Hombres,Las Palmas,35,7487
6,2021,EPOC y bronquitis,Hombres,León,24,6591
6,2021,EPOC y bronquitis,Hombres,Lleida,25,5984
6,2021,EPOC y bronquitis,Hombres,Lugo,27,3281
6,2021,EPOC y bronquitis,Hombres,Madrid,28,54763
6,2021,EPOC y bronquitis,Hombres,Melilla,52,3490
6,2021,EPOC y bronquitis,Hombres,Murcia,30,11026
6,2021,EPOC y bronquitis,Hombres,Málaga,29,6112
6,2021,EPOC y bronquitis,Hombres,Navarra,31,4708
6,2021,EPOC y bronquitis,Hombres,Ourense,32,6388
6,2021,EPOC y bronquitis,Hombres,Palencia,34,2276
6,2021,EPOC y bronquitis,Hombres,Pontevedra,36,8754
6,2021,EPOC y bronquitis,Hombres,Salamanca,37,2413
6,2021,EPOC y bronquitis,Hombres,Santa Cruz de Tenerife,38,8553
6,2021,EPOC y bronquitis,Hombres,Segovia,40,1756
6,2021,EPOC y bronquitis,Hombres,Sevilla,41,7544
6,2021,EPOC y bronquitis,Hombres,Soria,42,1203
6,2021,EPOC y bronquitis,Hombres,Tarragona,43,7264
6,2021,EPOC y bronquitis,Hombres,Teruel,44,1567
6,2021,EPOC y bronquitis,Hombres,Toledo,45,4645
6,2021,EPOC y bronquitis,Hombres,Valencia,46,12663
6,2021,EPOC y bronquitis,Hombres,Valladolid,47,5263
6,2021,EPOC y bronquitis,Hombres,Zamora,49,1926
6,2021,EPOC y bronquitis,Hombres,Zaragoza,50,8988
6,2021,EPOC y bronquitis,Hombres,Álava,1,3209
6,2021,EPOC y bronquitis,Hombres,Ávila,5,193
6,2021,EPOC y bronquitis,Mujeres,A Coruña,15,3971
6,2021,EPOC y bronquitis,Mujeres,Albacete,2,5990
6,2021,EPOC y bronquitis,Mujeres,Alicante,3,4142
6,2021,EPOC y bronquitis,Mujeres,Almería,4,1055
6,2021,EPOC y bronquitis,Mujeres,Asturias,33,3693
6,2021,EPOC y bronquitis,Mujeres,Badajoz,6,1231
6,2021,EPOC y bronquitis,Mujeres,Barcelona,8,26083
6,2021,EPOC y bronquitis,Mujeres,Bizkaia,48,4475
6,2021,EPOC y bronquitis,Mujeres,Burgos,9,1037
6,2021,EPOC y bronquitis,Mujeres,Cantabria,39,209
6,2021,EPOC y bronquitis,Mujeres,Castellón,12,1319
6,2021,EPOC y bronquitis,Mujeres,Ceuta,51,920
6,2021,EPOC y bronquitis,Mujeres,Ciudad Real,13,7940
6,2021,EPOC y bronquitis,Mujeres,Cuenca,16,3580
6,2021,EPOC y bronquitis,Mujeres,Cáceres,10,3820
6,2021,EPOC y bronquitis,Mujeres,Cádiz,11,1721
6,2021,EPOC y bronquitis,Mujeres,Córdoba,14,1003
6,2021,EPOC y bronquitis,Mujeres,Gipuzkoa,20,2136
6,2021,EPOC y bronquitis,Mujeres,Girona,17,193
6,2021,EPOC y bronquitis,Mujeres,Granada,18,8970
6,2021,EPOC y bronquitis,Mujeres,Guadalajara,19,5920
6,2021,EPOC y bronquitis,Mujeres,Huelva,21,6550
6,2021,EPOC y bronquitis,Mujeres,Huesca,22,5320
6,2021,EPOC y bronquitis,Mujeres,Islas Baleares,7,5061
6,2021,EPOC y bronquitis,Mujeres,Jaén,23,7490
6,2021,EPOC y bronquitis,Mujeres,La Rioja,26,1181
6,2021,EPOC y bronquitis,Mujeres,Las Palmas,35,3651
6,2021,EPOC y bronquitis,Mujeres,León,24,1773
6,2021,EPOC y bronquitis,Mujeres,Lleida,25,1999
6,2021,EPOC y bronquitis,Mujeres,Lugo,27,1111
6,2021,EPOC y bronquitis,Mujeres,Madrid,28,26725
6,2021,EPOC y bronquitis,Mujeres,Melilla,52,2070
6,2021,EPOC y bronquitis,Mujeres,Murcia,30,3031
6,2021,EPOC y bronquitis,Mujeres,Málaga,29,2539
6,2021,EPOC y bronquitis,Mujeres,Navarra,31,2213
6,2021,EPOC y bronquitis,Mujeres,Ourense,32,1863
6,2021,EPOC y bronquitis,Mujeres,Palencia,34,6590
6,2021,EPOC y bronquitis,Mujeres,Pontevedra,36,3394
6,2021,EPOC y bronquitis,Mujeres,Salamanca,37,6320
6,2021,EPOC y bronquitis,Mujeres,Santa Cruz de Tenerife,38,3168
6,2021,EPOC y bronquitis,Mujeres,Segovia,40,3730
6,2021,EPOC y bronquitis,Mujeres,Sevilla,41,2605
6,2021,EPOC y bronquitis,Mujeres,Soria,42,690
6,2021,EPOC y bronquitis,Mujeres,Tarragona,43,2929
6,2021,EPOC y bronquitis,Mujeres,Teruel,44,3740
6,2021,EPOC y bronquitis,Mujeres,Toledo,45,1096
6,2021,EPOC y bronquitis,Mujeres,Valencia,46,5311
6,2021,EPOC y bronquitis,Mujeres,Valladolid,47,1576
6,2021,EPOC y bronquitis,Mujeres,Zamora,49,2480
6,2021,EPOC y bronquitis,Mujeres,Zaragoza,50,3555
6,2021,EPOC y bronquitis,Mujeres,Álava,1,1173
6,2021,EPOC y bronquitis,Mujeres,Ávila,5,5000
7,2021,Infecciones/enfermedades de las vías respiratorias superiores y gripe,Hombres,A Coruña,15,4575
7,2021,Infecciones/enfermedades de las vías respiratorias superiores y gripe,Hombres,Albacete,2,3550
7,2021,Infecciones/enfermedades de las vías respiratorias superiores y gripe,Hombres,Alicante,3,9431
7,2021,Infecciones/enfermedades de las vías respiratorias superiores y gripe,Hombres,Almería,4,7520
7,2021,Infecciones/enfermedades de las vías respiratorias superiores y gripe,Hombres,Asturias,33,13730
7,2021,Infecciones/enfermedades de las vías respiratorias superiores y gripe,Hombres,Badajoz,6,10000
7,2021,Infecciones/enfermedades de las vías respiratorias superiores y gripe,Hombres,Barcelona,8,8680
7,2021,Infecciones/enfermedades de las vías respiratorias superiores y gripe,Hombres,Bizkaia,48,6257
7,2021,Infecciones/enfermedades de las vías respiratorias superiores y gripe,Hombres,Burgos,9,8220
7,2021,Infecciones/enfermedades de las vías respiratorias superiores y gripe,Hombres,Cantabria,39,5890
7,2021,Infecciones/enfermedades de las vías respiratorias superiores y gripe,Hombres,Castellón,12,6580
7,2021,Infecciones/enfermedades de las vías respiratorias superiores y gripe,Hombres,Ceuta,51,1620
7,2021,Infecciones/enfermedades de las vías respiratorias superiores y gripe,Hombres,Ciudad Real,13,10170
7,2021,Infecciones/enfermedades de las vías respiratorias superiores y gripe,Hombres,Cuenca,16,2990
7,2021,Infecciones/enfermedades de las vías respiratorias superiores y gripe,Hombres,Cáceres,10,6950
7,2021,Infecciones/enfermedades de las vías respiratorias superiores y gripe,Hombres,Cádiz,11,13220
7,2021,Infecciones/enfermedades de las vías respiratorias superiores y gripe,Hombres,Córdoba,14,5200
7,2021,Infecciones/enfermedades de las vías respiratorias superiores y gripe,Hombres,Gipuzkoa,20,8500
7,2021,Infecciones/enfermedades de las vías respiratorias superiores y gripe,Hombres,Girona,17,7750
7,2021,Infecciones/enfermedades de las vías respiratorias superiores y gripe,Hombres,Granada,18,11700
7,2021,Infecciones/enfermedades de las vías respiratorias superiores y gripe,Hombres,Guadalajara,19,2460
7,2021,Infecciones/enfermedades de las vías respiratorias superiores y gripe,Hombres,Huelva,21,10020
7,2021,Infecciones/enfermedades de las vías respiratorias superiores y gripe,Hombres,Huesca,22,3850
7,2021,Infecciones/enfermedades de las vías respiratorias superiores y gripe,Hombres,Islas Baleares,7,16370
7,2021,Infecciones/enfermedades de las vías respiratorias superiores y gripe,Hombres,Jaén,23,8900
7,2021,Infecciones/enfermedades de las vías respiratorias superiores y gripe,Hombres,La Rioja,26,5290
7,2021,Infecciones/enfermedades de las vías respiratorias superiores y gripe,Hombres,Las Palmas,35,9930
7,2021,Infecciones/enfermedades de las vías respiratorias superiores y gripe,Hombres,León,24,8530
7,2021,Infecciones/enfermedades de las vías respiratorias superiores y gripe,Hombres,Lleida,25,6960
7,2021,Infecciones/enfermedades de las vías respiratorias superiores y gripe,Hombres,Lugo,27,5590
7,2021,Infecciones/enfermedades de las vías respiratorias superiores y gripe,Hombres,Madrid,28,3047
7,2021,Infecciones/enfermedades de las vías respiratorias superiores y gripe,Hombres,Melilla,52,470
7,2021,Infecciones/enfermedades de las vías respiratorias superiores y gripe,Hombres,Murcia,30,9559
7,2021,Infecciones/enfermedades de las vías respiratorias superiores y gripe,Hombres,Málaga,29,3851
7,2021,Infecciones/enfermedades de las vías respiratorias superiores y gripe,Hombres,Navarra,31,8370
7,2021,Infecciones/enfermedades de las vías respiratorias superiores y gripe,Hombres,Ourense,32,5850
7,2021,Infecciones/enfermedades de las vías respiratorias superiores y gripe,Hombres,Palencia,34,3710
7,2021,Infecciones/enfermedades de las vías respiratorias superiores y gripe,Hombres,Pontevedra,36,4814
7,2021,Infecciones/enfermedades de las vías respiratorias superiores y gripe,Hombres,Salamanca,37,2340
7,2021,Infecciones/enfermedades de las vías respiratorias superiores y gripe,Hombres,Santa Cruz de Tenerife,38,11070
7,2021,Infecciones/enfermedades de las vías respiratorias superiores y gripe,Hombres,Segovia,40,2600
7,2021,Infecciones/enfermedades de las vías respiratorias superiores y gripe,Hombres,Sevilla,41,9392
7,2021,Infecciones/enfermedades de las vías respiratorias superiores y gripe,Hombres,Soria,42,2380
7,2021,Infecciones/enfermedades de las vías respiratorias superiores y gripe,Hombres,Tarragona,43,8814
7,2021,Infecciones/enfermedades de las vías respiratorias superiores y gripe,Hombres,Teruel,44,2030
7,2021,Infecciones/enfermedades de las vías respiratorias superiores y gripe,Hombres,Toledo,45,3980
7,2021,Infecciones/enfermedades de las vías respiratorias superiores y gripe,Hombres,Valencia,46,2998
7,2021,Infecciones/enfermedades de las vías respiratorias superiores y gripe,Hombres,Valladolid,47,11260
7,2021,Infecciones/enfermedades de las vías respiratorias superiores y gripe,Hombres,Zamora,49,4270
7,2021,Infecciones/enfermedades de las vías respiratorias superiores y gripe,Hombres,Zaragoza,50,4649
7,2021,Infecciones/enfermedades de las vías respiratorias superiores y gripe,Hombres,Álava,1,4500
7,2021,Infecciones/enfermedades de las vías respiratorias superiores y gripe,Hombres,Ávila,5,2200
7,2021,Infecciones/enfermedades de las vías respiratorias superiores y gripe,Mujeres,A Coruña,15,10710
7,2021,Infecciones/enfermedades de las vías respiratorias superiores y gripe,Mujeres,Albacete,2,2790
7,2021,Infecciones/enfermedades de las vías respiratorias superiores y gripe,Mujeres,Alicante,3,9031
7,2021,Infecciones/enfermedades de las vías respiratorias superiores y gripe,Mujeres,Almería,4,5360
7,2021,Infecciones/enfermedades de las vías respiratorias superiores y gripe,Mujeres,Asturias,33,10290
7,2021,Infecciones/enfermedades de las vías respiratorias superiores y gripe,Mujeres,Badajoz,6,6730
7,2021,Infecciones/enfermedades de las vías respiratorias superiores y gripe,Mujeres,Barcelona,8,3757
7,2021,Infecciones/enfermedades de las vías respiratorias superiores y gripe,Mujeres,Bizkaia,48,12670
7,2021,Infecciones/enfermedades de las vías respiratorias superiores y gripe,Mujeres,Burgos,9,5220
7,2021,Infecciones/enfermedades de las vías respiratorias superiores y gripe,Mujeres,Cantabria,39,4960
7,2021,Infecciones/enfermedades de las vías respiratorias superiores y gripe,Mujeres,Castellón,12,3870
7,2021,Infecciones/enfermedades de las vías respiratorias superiores y gripe,Mujeres,Ceuta,51,1490
7,2021,Infecciones/enfermedades de las vías respiratorias superiores y gripe,Mujeres,Ciudad Real,13,6140
7,2021,Infecciones/enfermedades de las vías respiratorias superiores y gripe,Mujeres,Cuenca,16,1750
7,2021,Infecciones/enfermedades de las vías respiratorias superiores y gripe,Mujeres,Cáceres,10,4890
7,2021,Infecciones/enfermedades de las vías respiratorias superiores y gripe,Mujeres,Cádiz,11,11280
7,2021,Infecciones/enfermedades de las vías respiratorias superiores y gripe,Mujeres,Córdoba,14,5170
7,2021,Infecciones/enfermedades de las vías respiratorias superiores y gripe,Mujeres,Gipuzkoa,20,4800
7,2021,Infecciones/enfermedades de las vías respiratorias superiores y gripe,Mujeres,Girona,17,5950
7,2021,Infecciones/enfermedades de las vías respiratorias superiores y gripe,Mujeres,Granada,18,6570
7,2021,Infecciones/enfermedades de las vías respiratorias superiores y gripe,Mujeres,Guadalajara,19,1590
7,2021,Infecciones/enfermedades de las vías respiratorias superiores y gripe,Mujeres,Huelva,21,5200
7,2021,Infecciones/enfermedades de las vías respiratorias superiores y gripe,Mujeres,Huesca,22,2720
7,2021,Infecciones/enfermedades de las vías respiratorias superiores y gripe,Mujeres,Islas Baleares,7,16710
7,2021,Infecciones/enfermedades de las vías respiratorias superiores y gripe,Mujeres,Jaén,23,4690
7,2021,Infecciones/enfermedades de las vías respiratorias superiores y gripe,Mujeres,La Rioja,26,4440
7,2021,Infecciones/enfermedades de las vías respiratorias superiores y gripe,Mujeres,Las Palmas,35,5890
7,2021,Infecciones/enfermedades de las vías respiratorias superiores y gripe,Mujeres,León,24,6020
7,2021,Infecciones/enfermedades de las vías respiratorias superiores y gripe,Mujeres,Lleida,25,4200
7,2021,Infecciones/enfermedades de las vías respiratorias superiores y gripe,Mujeres,Lugo,27,2280
7,2021,Infecciones/enfermedades de las vías respiratorias superiores y gripe,Mujeres,Madrid,28,6172
7,2021,Infecciones/enfermedades de las vías respiratorias superiores y gripe,Mujeres,Melilla,52,360
7,2021,Infecciones/enfermedades de las vías respiratorias superiores y gripe,Mujeres,Murcia,30,17290
7,2021,Infecciones/enfermedades de las vías respiratorias superiores y gripe,Mujeres,Málaga,29,13900
7,2021,Infecciones/enfermedades de las vías respiratorias superiores y gripe,Mujeres,Navarra,31,5690
7,2021,Infecciones/enfermedades de las vías respiratorias superiores y gripe,Mujeres,Ourense,32,4220
7,2021,Infecciones/enfermedades de las vías respiratorias superiores y gripe,Mujeres,Palencia,34,2930
7,2021,Infecciones/enfermedades de las vías respiratorias superiores y gripe,Mujeres,Pontevedra,36,10170
7,2021,Infecciones/enfermedades de las vías respiratorias superiores y gripe,Mujeres,Salamanca,37,1800
7,2021,Infecciones/enfermedades de las vías respiratorias superiores y gripe,Mujeres,Santa Cruz de Tenerife,38,7130
7,2021,Infecciones/enfermedades de las vías respiratorias superiores y gripe,Mujeres,Segovia,40,1340
7,2021,Infecciones/enfermedades de las vías respiratorias superiores y gripe,Mujeres,Sevilla,41,14630
7,2021,Infecciones/enfermedades de las vías respiratorias superiores y gripe,Mujeres,Soria,42,1150
7,2021,Infecciones/enfermedades de las vías respiratorias superiores y gripe,Mujeres,Tarragona,43,11590
7,2021,Infecciones/enfermedades de las vías respiratorias superiores y gripe,Mujeres,Teruel,44,1040
7,2021,Infecciones/enfermedades de las vías respiratorias superiores y gripe,Mujeres,Toledo,45,3980
7,2021,Infecciones/enfermedades de las vías respiratorias superiores y gripe,Mujeres,Valencia,46,2417
7,2021,Infecciones/enfermedades de las vías respiratorias superiores y gripe,Mujeres,Valladolid,47,8530
7,2021,Infecciones/enfermedades de las vías respiratorias superiores y gripe,Mujeres,Zamora,49,3690
7,2021,Infecciones/enfermedades de las vías respiratorias superiores y gripe,Mujeres,Zaragoza,50,4796
7,2021,Infecciones/enfermedades de las vías respiratorias superiores y gripe,Mujeres,Álava,1,4270
7,2021,Infecciones/enfermedades de las vías respiratorias superiores y gripe,Mujeres,Ávila,5,1580
8,2021,Otras infecciones de las vias respiratorias inferiores,Hombres,A Coruña,15,3627
8,2021,Otras infecciones de las vias respiratorias inferiores,Hombres,Albacete,2,9560
8,2021,Otras infecciones de las vias respiratorias inferiores,Hombres,Alicante,3,5107
8,2021,Otras infecciones de las vias respiratorias inferiores,Hombres,Almería,4,163
8,2021,Otras infecciones de las vias respiratorias inferiores,Hombres,Asturias,33,2385
8,2021,Otras infecciones de las vias respiratorias inferiores,Hombres,Badajoz,6,2392
8,2021,Otras infecciones de las vias respiratorias inferiores,Hombres,Barcelona,8,19265
8,2021,Otras infecciones de las vias respiratorias inferiores,Hombres,Bizkaia,48,2873
8,2021,Otras infecciones de las vias respiratorias inferiores,Hombres,Burgos,9,115
8,2021,Otras infecciones de las vias respiratorias inferiores,Hombres,Cantabria,39,6000
8,2021,Otras infecciones de las vias respiratorias inferiores,Hombres,Castellón,12,1256
8,2021,Otras infecciones de las vias respiratorias inferiores,Hombres,Ceuta,51,1480
8,2021,Otras infecciones de las vias respiratorias inferiores,Hombres,Ciudad Real,13,191
8,2021,Otras infecciones de las vias respiratorias inferiores,Hombres,Cuenca,16,1357
8,2021,Otras infecciones de las vias respiratorias inferiores,Hombres,Cáceres,10,9470
8,2021,Otras infecciones de las vias respiratorias inferiores,Hombres,Cádiz,11,2239
8,2021,Otras infecciones de las vias respiratorias inferiores,Hombres,Córdoba,14,1781
8,2021,Otras infecciones de las vias respiratorias inferiores,Hombres,Gipuzkoa,20,1318
8,2021,Otras infecciones de las vias respiratorias inferiores,Hombres,Girona,17,2103
8,2021,Otras infecciones de las vias respiratorias inferiores,Hombres,Granada,18,1536
8,2021,Otras infecciones de las vias respiratorias inferiores,Hombres,Guadalajara,19,8380
8,2021,Otras infecciones de las vias respiratorias inferiores,Hombres,Huelva,21,7220
8,2021,Otras infecciones de las vias respiratorias inferiores,Hombres,Huesca,22,4830
8,2021,Otras infecciones de las vias respiratorias inferiores,Hombres,Islas Baleares,7,3405
8,2021,Otras infecciones de las vias respiratorias inferiores,Hombres,Jaén,23,1092
8,2021,Otras infecciones de las vias respiratorias inferiores,Hombres,La Rioja,26,8840
8,2021,Otras infecciones de las vias respiratorias inferiores,Hombres,Las Palmas,35,2074
8,2021,Otras infecciones de las vias respiratorias inferiores,Hombres,León,24,1736
8,2021,Otras infecciones de las vias respiratorias inferiores,Hombres,Lleida,25,1858
8,2021,Otras infecciones de las vias respiratorias inferiores,Hombres,Lugo,27,161
8,2021,Otras infecciones de las vias respiratorias inferiores,Hombres,Madrid,28,18504
